1608669864815[ 1024, 1024 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -6796868.159094497, -0.4931339320810218, (sig(abs(tan(sin((X1  ^ X1 ))))) + sin(abs(sin(cos(sin(1.6438418844239475))))))
1, -40.209621685130976, -0.4931339320810218, (sig(abs(tan(sin((X1  ^ X1 ))))) + sin(abs(sin(cos(sin(1.6438418844239475))))))
2, -0.866565911362052, -0.4931339320810218, (sig(abs(tan(sin((-4.138319836644139 ^ X1 ))))) + sin(abs(sin(cos(sin(1.6438418844239475))))))
3, -13.090464762838984, -0.4931339320810218, (sig(sig(abs(tan((sig(abs(tan(sin((X1  ^ X1 ))))) + sin(abs(sin(cos(abs(tan(abs(sin(cos(sin(1.6438418844239475))))))))))))))) + sin(abs(sin(cos(sin(1.6438418844239475))))))
4, -0.6271420368994094, -0.49230373712848957, 1.6438418844239475
5, -0.5505302958306055, -0.49230373712848957, 1.6438418844239475
6, -1.184072106508351, -0.49230373712848957, 1.6438418844239475
7, -0.49233694492659147, -0.49230373712848957, 1.6438418844239475
8, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
9, -0.492393371938429, -0.49230373712848957, 1.6438418844239475
10, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
11, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
12, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
13, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
14, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
15, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
16, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
17, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
18, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
19, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
20, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
21, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
22, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
23, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
24, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
25, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
26, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
27, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
28, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
29, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
30, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
31, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
32, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
33, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
34, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
35, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
36, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
37, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
38, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
39, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
40, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
41, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
42, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
43, -0.5415802894289091, -0.49230373712848957, 1.6438418844239475
44, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
45, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
46, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
47, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
48, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
49, -0.4923037371284902, -0.49230373712848957, 1.6438418844239475
Time taken: 212.19422677 s
