1608711731952[ 1024, 1024 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -7.416215749473563E9, -0.6179920658529717, abs(abs(1.9406871704416515))
1, -1.7638642169795162, -0.5235167498122293, abs(-1.359186254429833)
2, -0.7569798316389152, -0.48891760105344634, abs(1.6218834129647899)
3, -19669.266257363, -0.48891760105344634, abs(abs(1.6218834129647899))
4, -0.49288305629978846, -0.48891760105344634, abs(abs(abs(abs(1.6218834129647899))))
5, -0.48891760105344667, -0.48891760105344634, abs(abs(abs(1.6218834129647899)))
6, -0.5066155851214268, -0.48891760105344634, 1.6218834129647899
7, -0.4939086426762262, -0.48891760105344634, 1.6218834129647899
8, -0.4939086426762262, -0.48891760105344634, 1.6218834129647899
9, -0.48891760105344667, -0.48891760105344634, 1.6218834129647899
10, -0.5410674491024231, -0.4873343555878854, abs(-1.5058522705205233)
11, -0.5402758263696427, -0.4873343555878854, abs(-1.5058522705205233)
12, -0.5396741930927295, -0.4873343555878854, abs(-1.5058522705205233)
13, -0.6964403863327701, -0.4873343555878854, abs(abs(-1.5058522705205233))
14, -0.5918873709603283, -0.4873343555878854, abs(abs(abs(abs(abs(abs(-1.5058522705205233))))))
15, -0.5456356913581321, -0.4873343555878854, abs(-1.5058522705205233)
16, -1.6910116486320639, -0.4873343555878854, abs(-1.5058522705205233)
17, -0.4873343555878858, -0.4873343555878854, abs(-1.5058522705205233)
18, -0.49235706211997654, -0.4873343555878854, abs(abs(-1.5058522705205233))
19, -0.4873343555878858, -0.4873343555878854, abs(abs(abs(abs(-1.5058522705205233))))
20, -0.5918873709603283, -0.4873343555878854, abs(abs(abs(abs(abs(abs(abs(-1.5058522705205233)))))))
21, -0.4873343555878858, -0.4873343555878854, abs(abs(abs(abs(abs(-1.5058522705205233)))))
22, -0.5396108632741069, -0.4873343555878854, abs(abs(abs(abs(abs(-1.5058522705205233)))))
23, -1.7532974681552909, -0.4873343555878854, abs(abs(abs(abs(abs(abs(abs(-1.5058522705205233)))))))
24, -0.4873343555878858, -0.4873343555878854, abs(abs(abs(abs(-1.5058522705205233))))
25, -0.4873343555878858, -0.4873343555878854, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.5058522705205233)))))))))))
26, -0.4873343555878858, -0.4873343555878854, abs(abs(-1.5058522705205233))
27, -0.4873343555878858, -0.4873343555878854, abs(abs(abs(abs(-1.5058522705205233))))
28, -0.539610863274107, -0.4873343555878854, abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.5058522705205233)))))))))
29, -0.49235706211997654, -0.4873343555878854, abs(abs(-1.5058522705205233))
30, -0.539610863274107, -0.4873343555878854, abs(abs(-1.5058522705205233))
31, -0.539610863274107, -0.4873343555878854, abs(abs(abs(abs(-1.5058522705205233))))
32, -0.4873343555878858, -0.4873343555878854, abs(-1.5058522705205233)
33, -0.6441638786465493, -0.4873343555878854, abs(abs(-1.5058522705205233))
34, -1.5864586332596198, -0.4873343555878854, abs(abs(abs(abs(abs(abs(-1.5058522705205233))))))
35, -1.5864586332596207, -0.4873343555878854, abs(-1.5058522705205233)
36, -0.5396108632741068, -0.4873343555878854, abs(abs(abs(abs(-1.5058522705205233))))
37, -0.607658079378827, -0.4873343555878854, abs(abs(abs(abs(-1.5058522705205233))))
38, -0.5396108632741068, -0.4873343555878854, abs(abs(abs(abs(abs(abs(abs(abs(-1.5058522705205233))))))))
39, -0.4873343555878858, -0.4873343555878854, abs(abs(abs(abs(abs(abs(-1.5058522705205233))))))
40, -0.4873343555878858, -0.4873343555878854, abs(abs(abs(abs(abs(-1.5058522705205233)))))
41, -0.4873343555878858, -0.4873343555878854, abs(abs(abs(-1.5058522705205233)))
42, -0.5918873709603282, -0.4873343555878854, abs(abs(abs(abs(-1.5058522705205233))))
43, -0.4873343555878858, -0.4873343555878854, abs(abs(abs(abs(abs(-1.5058522705205233)))))
44, -0.5396108632741068, -0.4873343555878854, abs(abs(abs(-1.5058522705205233)))
45, -0.539610863274107, -0.4873343555878854, abs(abs(abs(-1.5058522705205233)))
46, -0.4873343555878858, -0.4873343555878854, abs(abs(-1.5058522705205233))
47, -1.6387351409458422, -0.4873343555878854, abs(abs(-1.5058522705205233))
48, -1.5864586332596209, -0.4873343555878854, abs(-1.5058522705205233)
49, -0.5918873709603283, -0.4873343555878854, abs(abs(abs(-1.5058522705205233)))
Time taken: 82.687782926 s
