1608575964793[ 256, 256 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -1.661280263896508E7, -0.49507963962903395, (2.860889123878824 / abs((-1.9658616049226643 - tan(sig((X1  ^ X2 ))))))
1, -2.9421183247638845, -0.49507963962903395, (2.860889123878824 / abs((-1.9658616049226643 - tan(sig((X1  ^ X2 ))))))
2, -1.8353019731695719, -0.49507963962903395, (2.860889123878824 / abs((-1.9658616049226643 - tan(sig((X1  ^ X2 ))))))
3, -1.278195528842126, -0.49507963962903395, (2.860889123878824 / abs((-1.9658616049226643 - tan(sig(2.860889123878824)))))
4, -5.914230094338556, -0.4950796396290339, (2.860889123878824 / abs((-1.9658616049226643 - tan(sig((-1.9658616049226643 - tan(sig(abs(2.209339412297661)))))))))
5, -0.7001563906618388, -0.4878794117471496, abs((-1.9658616049226643 - tan(2.860889123878824)))
6, -0.9307998835104732, -0.4878794117471496, abs((-1.9658616049226643 - tan(2.860889123878824)))
7, -0.6449289103492013, -0.4878794117471496, abs((-1.9658616049226643 - tan(2.860889123878824)))
8, -0.7575854814141806, -0.4878794117471496, abs((-1.9658616049226643 - tan(2.860889123878824)))
9, -0.6526175031988412, -0.4878794117471496, abs((-1.9658616049226643 - tan(2.860889123878824)))
10, -0.6140249035051937, -0.4845701419795974, (2.860889123878824 / abs((-1.9658616049226643 - tan(abs((-1.9658616049226643 - tan(sig((-1.9658616049226643 - tan(tan(2.860889123878824)))))))))))
11, -0.7645411516569606, -0.4845701419795974, (2.860889123878824 / abs((-1.9658616049226643 - tan(abs((-1.9658616049226643 - tan(sig((2.860889123878824 / abs(((-1.9658616049226643 - tan(sig(sig((-1.9658616049226643 - tan(sig((2.860889123878824 / abs((-1.9658616049226643 - tan(sig(sig(tan(sig(sig(2.860889123878824)))))))))))))))) - tan(sig(sig((-1.9658616049226643 - tan((-1.9658616049226643 - tan(tan(sig(2.860889123878824))))))))))))))))))))
12, -0.6528330554477155, -0.4845701419795974, (2.860889123878824 / abs((-1.9658616049226643 - tan(abs((-1.9658616049226643 - tan(sig((2.860889123878824 / sig(((-1.9658616049226643 - tan(sig(sig((-1.9658616049226643 - tan(sig((2.860889123878824 / abs((-1.9658616049226643 - tan(sig(sig(tan(sig(sig(2.860889123878824)))))))))))))))) - (-1.9658616049226643 - tan((-1.9658616049226643 - tan(tan(sig(2.860889123878824)))))))))))))))))
13, -0.5661574599141789, -0.4845701419795974, (2.860889123878824 / abs((-1.9658616049226643 - tan(abs((-1.9658616049226643 - tan(sig((2.860889123878824 / sig(2.860889123878824))))))))))
14, -0.5983379635280834, -0.4845701419795974, (2.860889123878824 / abs((-1.9658616049226643 - tan(abs((-1.9658616049226643 - tan(sig((2.860889123878824 / abs((tan(tan(2.860889123878824)) - tan(sig(sig((-1.9658616049226643 - tan((-1.9658616049226643 - tan(abs((-1.9658616049226643 - tan(sig((2.860889123878824 / abs(tan(abs((2.860889123878824 / abs((-1.9658616049226643 - tan(abs((-1.9658616049226643 - tan(sig(tan(abs(((-1.9658616049226643 - tan(sig(sig((tan((-1.9658616049226643 - -1.9658616049226643)) - sig(2.860889123878824)))))) - tan(2.860889123878824))))))))))))))))))))))))))))))))))))))
15, -0.517633011029015, -0.4845701419795974, (2.860889123878824 / abs((-1.9658616049226643 - tan(abs((-1.9658616049226643 - tan(sig((2.860889123878824 / abs(((-1.9658616049226643 - tan(sig(sig((-1.9658616049226643 - tan(sig(2.860889123878824))))))) - tan(abs((-1.9658616049226643 - tan(abs((-1.9658616049226643 - tan(sig((2.860889123878824 / abs(((-1.9658616049226643 - tan(sig(sig((-1.9658616049226643 - tan(sig((2.860889123878824 / abs((-1.9658616049226643 - tan(sig(sig(tan(abs((-1.9658616049226643 - tan(sig((2.860889123878824 / abs((sig(((2.860889123878824 / abs((-1.9658616049226643 - tan(abs((-1.9658616049226643 - tan(sig((2.860889123878824 / abs((tan(tan(2.860889123878824)) - tan(sig(sig((-1.9658616049226643 - tan(-1.9658616049226643)))))))))))))))) - tan(tan(2.860889123878824)))) - tan(sig(sig((-1.9658616049226643 - tan((-1.9658616049226643 - tan(tan(sig(2.860889123878824)))))))))))))))))))))))))))))) - tan(sig(sig((-1.9658616049226643 - tan((-1.9658616049226643 - tan(tan(sig(2.860889123878824)))))))))))))))))))))))))))))))
