1608572461267[ 64, 64 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -1.7944294805625267E7, -0.48767797073662716, tan(0.3121259287336997)
1, -1.6603365871205755, -0.48767797073662716, tan(0.3121259287336997)
2, -8.895278119861556, -0.48767797073662716, tan(0.3121259287336997)
3, -0.9379843168207374, -0.48767797073662716, tan(0.3121259287336997)
4, -0.7946492324617688, -0.48767797073662716, tan(0.3121259287336997)
5, -0.779074343467459, -0.48388691343184115, (-2.05039441738593 ^ cos((-2.05039441738593 ^ 2.9427227853351736)))
6, -0.785808461883969, -0.48388691343184115, (-2.05039441738593 ^ cos((-2.05039441738593 ^ 2.9427227853351736)))
7, -2.37575123358533, -0.48388691343184115, (-2.05039441738593 ^ cos((-2.05039441738593 ^ 2.9427227853351736)))
8, -0.8080638879889551, -0.48388691343184115, (-2.05039441738593 ^ cos((-2.05039441738593 ^ 2.9427227853351736)))
9, -0.5553492875308735, -0.48388691343184115, (-2.05039441738593 ^ cos((-2.05039441738593 ^ 2.9427227853351736)))
10, -0.6798556365742986, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
11, -0.7110126950511302, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
12, -0.6631005125616788, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
13, -0.6519375544646898, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
14, -8.180727684193672, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
15, -0.5662315964816773, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
16, -0.8550229878991479, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
17, -1.0339709549864449, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
18, -0.7518312911381276, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
19, -0.6647960586542595, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
20, -0.6448385301505825, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
21, -5.978005685027117, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
22, -0.5647975785384489, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
23, -0.5559240904646743, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
24, -0.6553768922694438, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
25, -1.668446141767261, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
26, -1.6205019843968245, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
27, -0.6340509829019884, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
28, -0.5366867488773881, -0.48250410855915565, ((-2.05039441738593 ^ cos(sin(cos((-2.05039441738593 ^ 2.9427227853351736))))) ^ 0.66619742577757)
