1608580857029[ 256, 256 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -8252751.079936538, -0.7391682204357884, cos(tan(sig(abs(X2 ))))
1, -1.8216637381687493, -0.6634204629725516, (sin(-3.225872024693619) / 0.5896284095684763)
2, -1.0093625793717478, -0.5209135633694949, (sin((abs((-2.178679802741088 * tan(3.956702131616648))) ^ sig(sin(sig(X1 ))))) / 0.5896284095684763)
3, -1.4969567185218842, -0.5033427040711962, abs((sig(X1 ) / 0.5896284095684763))
4, -1.01485280663565, -0.4847786387905312, abs((sig(X1 ) / sin(-3.225872024693619)))
5, -0.8430112499433853, -0.4847786387905312, abs((sig(X1 ) / sin(-3.225872024693619)))
6, -0.8531591012740499, -0.4842017496058559, abs(abs((sin((sin(0.5896284095684763) / 0.5896284095684763)) / 0.5896284095684763)))
7, -0.6980304480980621, -0.4842017496058559, abs((sin((sin(0.5896284095684763) / 0.5896284095684763)) / 0.5896284095684763))
8, -0.6795490085765244, -0.4842017496058559, abs((sin((sin(0.5896284095684763) / 0.5896284095684763)) / 0.5896284095684763))
9, -0.6534270732240266, -0.4842017496058559, abs((sin((sin(0.5896284095684763) / 0.5896284095684763)) / 0.5896284095684763))
10, -0.5734797605962165, -0.4842017496058559, abs((sin((sin(0.5896284095684763) / 0.5896284095684763)) / 0.5896284095684763))
11, -0.6156252809465791, -0.4842017496058559, abs((sin((sin(0.5896284095684763) / 0.5896284095684763)) / 0.5896284095684763))
12, -0.7250035935381228, -0.4842017496058559, abs((sin((sin(0.5896284095684763) / 0.5896284095684763)) / 0.5896284095684763))
13, -0.6542004574376868, -0.4842017496058559, abs((sin((sin(0.5896284095684763) / 0.5896284095684763)) / 0.5896284095684763))
14, -0.6213966130099157, -0.4842017496058559, abs(abs(abs(abs((sin((sin(0.5896284095684763) / 0.5896284095684763)) / 0.5896284095684763)))))
15, -0.5923296296409384, -0.4842017496058559, abs(abs((sin((sin(0.5896284095684763) / 0.5896284095684763)) / 0.5896284095684763)))
16, -0.5789208277457893, -0.4842017496058559, abs(abs(abs(abs((sin((sin(0.5896284095684763) / 0.5896284095684763)) / 0.5896284095684763)))))
17, -0.5803608352053379, -0.4842017496058559, abs((sin((sin(0.5896284095684763) / 0.5896284095684763)) / 0.5896284095684763))
18, -0.5656999001109544, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
19, -0.6214963696334889, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
20, -0.6873975608547107, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
21, -0.6542825230566366, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
22, -0.5593003333582357, -0.4842016658023393, abs(abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763)))
23, -0.6259613203494793, -0.4842016658023393, abs(abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763)))
24, -0.5918231018421614, -0.4842016658023393, abs(abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763)))
25, -0.6066956237407863, -0.4842016658023393, abs(abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763)))
26, -0.6481471627707802, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
27, -0.6072944689661498, -0.4842016658023393, abs(abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763)))
28, -0.6002454767431703, -0.4842016658023393, (sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763)
29, -0.6671273917806928, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
30, -0.6890615950660021, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
31, -0.5792526893701736, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
32, -0.5619126890784067, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
33, -0.5918439066810381, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
34, -0.7647009924421, -0.4842016658023393, (sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763)
35, -0.6237795330417621, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
36, -0.6655816593574417, -0.4842016658023393, (sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763)
37, -0.5788875715118887, -0.4842016658023393, (sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763)
38, -0.6025621109690061, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
39, -0.6614769013454327, -0.4842016658023393, (sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763)
40, -0.5939287807974555, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
41, -0.5995756998969057, -0.4842016658023393, (sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763)
42, -0.6565017157006013, -0.4842016658023393, (sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763)
43, -0.650528210448737, -0.4842016658023393, abs((sin((sin(0.5896284095684763) - 0.5896284095684763)) / 0.5896284095684763))
