1608611105913[ 512, 512 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -3.588815508866277E10, -0.6287136410930463, tan(-1.6502810004017219)
1, -1.799605511615922, -0.6287136410930463, tan(-1.6502810004017219)
2, -1.0836618866151306, -0.6287136410930463, tan(-1.6502810004017219)
3, -1.4145137570555066, -0.4932596782040074, abs(-1.6502810004017219)
4, -1.1021399999047925, -0.4932596782040074, abs(-1.6502810004017219)
5, -0.7519701935566135, -0.4932596782040074, abs(abs(abs(-1.6502810004017219)))
6, -0.7275678261979718, -0.4932596782040074, abs(abs(-1.6502810004017219))
7, -0.5122977970278545, -0.4932596782040074, abs(abs(-1.6502810004017219))
8, -0.6175276447458394, -0.4932596782040074, abs(-1.6502810004017219)
9, -0.658321895755497, -0.4932596782040074, abs(abs(-1.6502810004017219))
10, -0.6033011565716673, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219)))))))))
11, -0.4932596782040077, -0.4932596782040074, abs(abs(abs(-1.6502810004017219)))
12, -0.4932596782040077, -0.4932596782040074, abs(abs(-1.6502810004017219))
13, -0.5482804173878375, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219)))))))
14, -0.5482804173878376, -0.4932596782040074, abs(abs(abs(abs(-1.6502810004017219))))
15, -0.4932596782040077, -0.4932596782040074, abs(abs(abs(abs(abs(-1.6502810004017219)))))
16, -0.5482804173878377, -0.4932596782040074, abs(abs(abs(abs(abs(-1.6502810004017219)))))
17, -0.6033011565716674, -0.4932596782040074, abs(abs(abs(abs(abs(-1.6502810004017219)))))
18, -0.6033011565716674, -0.4932596782040074, abs(abs(abs(-1.6502810004017219)))
19, -0.5904776082664199, -0.4932596782040074, abs(abs(abs(abs(-1.6502810004017219))))
20, -0.5092986566052085, -0.4932596782040074, abs(-1.6502810004017219)
21, -0.4932596782040077, -0.4932596782040074, abs(abs(abs(abs(-1.6502810004017219))))
22, -0.5482804173878375, -0.4932596782040074, abs(abs(-1.6502810004017219))
23, -0.49816853400149314, -0.4932596782040074, abs(abs(abs(abs(abs(-1.6502810004017219)))))
24, -0.5548880010829315, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219)))))))
25, -0.5607589107805936, -0.4932596782040074, abs(-1.6502810004017219)
26, -0.5482804173878376, -0.4932596782040074, abs(abs(abs(abs(abs(-1.6502810004017219)))))
27, -0.6033011565716674, -0.4932596782040074, abs(abs(abs(-1.6502810004017219)))
28, -0.5482804173878376, -0.4932596782040074, abs(abs(-1.6502810004017219))
29, -0.5482804173878377, -0.4932596782040074, abs(abs(abs(abs(-1.6502810004017219))))
30, -0.5615264700414488, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219))))))))))))))))))))))
31, -0.5482804173878377, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219)))))))))))))))))))
32, -0.5417777258836811, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219)))))))))))
33, -0.5482804173878376, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219))))))))))
34, -0.4932596782040077, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219))))))))))
35, -0.4932596782040077, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219)))))))
36, -0.5482804173878377, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219)))))))
37, -0.6033011565716676, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219)))))))
38, -0.5482804173878375, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219)))))))))
39, -0.5482804173878375, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219)))))))
40, -0.5482804173878375, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219)))))))))
41, -0.5482804173878377, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219))))))))))))
42, -0.49816853400149314, -0.4932596782040074, abs(abs(abs(-1.6502810004017219)))
43, -0.4932596782040077, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219)))))))))))
44, -0.6568034469235782, -0.4932596782040074, abs(-1.6502810004017219)
45, -0.5482804173878377, -0.4932596782040074, abs(abs(abs(-1.6502810004017219)))
46, -0.5333088652838769, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219)))))))
47, -0.4932596782040077, -0.4932596782040074, abs(abs(abs(-1.6502810004017219)))
48, -0.6033011565716674, -0.4932596782040074, abs(abs(abs(-1.6502810004017219)))
49, -0.4932596782040077, -0.4932596782040074, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6502810004017219))))))))))
Time taken: 60.182575911 s
