1608586305513[ 512, 512 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -1.465077740650586E7, -0.7387024680782792, sig(2.8170889471138434)
1, -2.061936239971172, -0.6243336647704248, (0.6617798045993197 + abs((tan(sin(-1.7557984154867512)) ^ sin(X2 ))))
2, -0.9296917935342982, -0.48804457187524225, (0.6617798045993197 + 0.8369905799017925)
3, -0.7862018436809284, -0.48804457187524225, (0.6617798045993197 + 0.8369905799017925)
4, -0.60616215542767, -0.48448958096975725, (0.6617798045993197 + abs(((sig((sig((sig((4.032140748271004 ^ sig(X1 ))) * tan(4.032140748271004))) ^ sig(X1 ))) * tan(4.032140748271004)) + sin((0.6617798045993197 + 0.8369905799017925)))))
5, -0.7301290469447704, -0.48448958096975725, (0.6617798045993197 + abs(((sig((sig((sin(-1.7557984154867512) ^ sig(X1 ))) ^ 4.434984898434061)) * tan(4.032140748271004)) + sin((0.6617798045993197 + 0.8369905799017925)))))
6, -0.6183293446991904, -0.48448958096975725, (0.6617798045993197 + abs(((sig((sig(0.6617798045993197) ^ (sin(-1.7557984154867512) ^ sig(X1 )))) * tan(4.032140748271004)) + sin((0.6617798045993197 + 0.8369905799017925)))))
7, -0.5535843010527591, -0.48448958096975725, (0.6617798045993197 + abs(((sig((X1  ^ sig(X1 ))) * (sig((sig((sig((4.032140748271004 ^ sig(X1 ))) * sin(X2 ))) ^ sig(X1 ))) * tan(4.032140748271004))) + sin((0.6617798045993197 + 0.8369905799017925)))))
8, -0.6294166344846182, -0.48448958096975725, (0.6617798045993197 + abs(((sig((X1  ^ sig(X1 ))) * (sig((sig((sig((4.032140748271004 ^ sig(X1 ))) * sin(X2 ))) ^ sig(X1 ))) * tan(4.032140748271004))) + sin((0.6617798045993197 + 0.8369905799017925)))))
9, -0.5655231400280305, -0.484388811303482, (0.6617798045993197 + abs(((sig((sig((sig((tan(abs(((sig((sig((2.8170889471138434 ^ tan(4.032140748271004))) ^ sig(0.6617798045993197))) * tan(X1 )) + sin(4.434984898434061)))) ^ sin(X2 ))) ^ sig(X1 ))) ^ sig(X1 ))) * tan(4.032140748271004)) + sin((0.6617798045993197 + 0.8369905799017925)))))
10, -0.4953063281216983, -0.48435813362366675, (0.6617798045993197 + abs(((sig((sig((sig((tan(abs(((sig(X1 ) * tan(X1 )) + sin(4.434984898434061)))) ^ sin(X2 ))) ^ sig(X1 ))) ^ sig(X1 ))) * tan(4.032140748271004)) + sin((0.6617798045993197 + 0.8369905799017925)))))
11, -6.134466983428622, -0.48435386420007814, (0.6617798045993197 + abs(((sig((sig((sig((tan(abs(tan(X1 ))) ^ sin(X2 ))) ^ sig(X1 ))) ^ sig(X1 ))) * tan(4.032140748271004)) + sin((0.6617798045993197 + 0.8369905799017925)))))
12, -0.9286960307168347, -0.48435386420007814, (0.6617798045993197 + abs(((sig((sig((sig((tan(abs(tan(X1 ))) ^ sin(((sig(X1 ) * tan(X1 )) + sin((sig(X1 ) * tan(X1 ))))))) ^ sig(X1 ))) ^ sig(0.8369905799017925))) * tan(4.032140748271004)) + sin((0.6617798045993197 + 0.8369905799017925)))))
13, -0.6130016363177001, -0.48435386420007814, (0.6617798045993197 + abs(((sig((sig((sig((tan(abs(tan(X1 ))) ^ sin(((sig(X1 ) * sig((sig((2.8170889471138434 ^ tan(4.032140748271004))) ^ sig(0.6617798045993197)))) + sin(4.434984898434061))))) ^ sig(X1 ))) ^ sig(0.8369905799017925))) * tan(4.032140748271004)) + sin((0.6617798045993197 + 0.8369905799017925)))))
14, -0.4990799053544589, -0.48420011774363786, (0.6617798045993197 + abs(((sig((sig((sig((tan(abs(((sig((sig((2.8170889471138434 ^ tan(4.032140748271004))) ^ sig(0.6617798045993197))) * tan(X1 )) + sin(4.434984898434061)))) ^ sin(X2 ))) ^ sig(X1 ))) ^ (0.6617798045993197 + abs(((sig((sig((sig((tan(abs(tan(X1 ))) ^ sin(((sig(X2 ) * sig((sig((2.8170889471138434 ^ tan(4.032140748271004))) ^ sig(0.6617798045993197)))) + sin(4.434984898434061))))) ^ sig(X1 ))) ^ sig(0.8369905799017925))) * tan(4.032140748271004)) + sin((0.6617798045993197 + 0.8369905799017925))))))) * tan(4.032140748271004)) + sin((0.6617798045993197 + 0.8369905799017925)))))
15, -0.5147650797875, -0.48420011774363786, (0.6617798045993197 + abs(((sig((sig((sig((tan(abs(((sig((sig((2.8170889471138434 ^ tan(4.032140748271004))) ^ sig(0.6617798045993197))) * tan(X1 )) + sin(4.434984898434061)))) ^ sin(X2 ))) ^ sig(X1 ))) ^ (0.6617798045993197 + abs(((sig((sig((sig((tan(abs(tan(X1 ))) ^ sin(((sig(X2 ) * sig((sig((2.8170889471138434 ^ tan(4.032140748271004))) ^ sig(0.6617798045993197)))) + sin(4.434984898434061))))) ^ sig(X1 ))) ^ sig(0.8369905799017925))) * tan(4.032140748271004)) + sin((0.6617798045993197 + 0.8369905799017925))))))) * tan(4.032140748271004)) + sin((0.6617798045993197 + 0.8369905799017925)))))
