1608580989300[ 256, 256 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -4.484270042285074E12, -0.6065146786369154, abs(1.1932448569011953)
1, -1.6726299807887872, -0.4967670463889353, abs(-1.6695202241067042)
2, -18.544352943586077, -0.49545047009047777, abs(-1.4535207440637943)
3, -22.855149941045962, -0.49545047009047777, abs(-1.4535207440637943)
4, -0.9057714630043395, -0.48609421017339344, abs(abs((2.5303984379841014 / -1.6695202241067042)))
5, -0.7369489046928304, -0.48609421017339344, abs(abs((2.5303984379841014 / abs(-1.6695202241067042))))
6, -0.5294957861653066, -0.48609421017339344, abs(abs((2.5303984379841014 / -1.6695202241067042)))
7, -0.6764653851851642, -0.48609421017339344, abs(abs((2.5303984379841014 / abs(-1.6695202241067042))))
8, -0.6973125932733174, -0.48609421017339344, abs((2.5303984379841014 / -1.6695202241067042))
9, -0.6166916398848552, -0.48609421017339344, abs(abs(abs((2.5303984379841014 / -1.6695202241067042))))
10, -0.6906112894720288, -0.48609421017339344, abs((2.5303984379841014 / -1.6695202241067042))
11, -0.548159296623152, -0.48609421017339344, abs(abs((2.5303984379841014 / -1.6695202241067042)))
12, -0.7001686392091412, -0.48609421017339344, abs(abs((2.5303984379841014 / -1.6695202241067042)))
13, -0.5409927151663252, -0.48609421017339344, abs(abs(abs((2.5303984379841014 / -1.6695202241067042))))
14, -0.5237228993585613, -0.48609421017339344, abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042)))))
15, -0.5294247497367419, -0.48609421017339344, abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042)))))
16, -0.5872258037307483, -0.48609421017339344, abs((2.5303984379841014 / -1.6695202241067042))
17, -0.6079007319370348, -0.48609421017339344, abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042)))))
18, -0.5222778943394739, -0.48609421017339344, abs(abs((2.5303984379841014 / -1.6695202241067042)))
19, -0.6557850776484332, -0.48609421017339344, abs(abs(abs((2.5303984379841014 / -1.6695202241067042))))
20, -0.6660407341746638, -0.48609421017339344, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042))))))))))))
21, -0.5891727894987837, -0.48609421017339344, abs((2.5303984379841014 / -1.6695202241067042))
22, -0.548353027287904, -0.48609421017339344, abs(abs((2.5303984379841014 / abs(-1.6695202241067042))))
23, -0.5235328170201785, -0.48609421017339344, abs(abs(abs((2.5303984379841014 / -1.6695202241067042))))
24, -0.5178639889035813, -0.48609421017339344, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042)))))))))))))
25, -0.5239363560828723, -0.48609421017339344, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042))))))))))))
26, -0.585782892648334, -0.48609421017339344, abs(abs(abs(abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042))))))))
27, -0.5843378876292465, -0.48609421017339344, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042))))))))))))))))))
28, -0.5709210874082008, -0.48609421017339344, abs(abs(abs((2.5303984379841014 / abs(-1.6695202241067042)))))
29, -0.5395549147436605, -0.48609421017339344, abs(abs(abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042)))))))
30, -0.5559030224134083, -0.48609421017339344, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042)))))))))))))))
31, -0.5481592966231518, -0.48609421017339344, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042))))))))))))
32, -0.5531058809674195, -0.48609421017339344, abs(abs((2.5303984379841014 / abs(-1.6695202241067042))))
33, -0.6248763304119118, -0.48609421017339344, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042)))))))))))))
34, -0.5174370754549598, -0.48609421017339344, abs(abs((2.5303984379841014 / -1.6695202241067042)))
35, -0.5344934345384126, -0.48609421017339344, abs(abs(abs(abs(abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042)))))))))
36, -0.4972844542054438, -0.48609421017339344, abs(abs(abs(abs(abs(abs(abs((2.5303984379841014 / -1.6695202241067042))))))))
