1608572325518[ 64, 64 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -8670644.358282682, -0.5613450082323878, (-1.4317009919846546 ^ 0.6808710427874605)
1, -123.63345141590514, -0.5613450082323878, (-1.4317009919846546 ^ 0.6808710427874605)
2, -15.685802024367995, -0.5613450082323878, (-1.4317009919846546 ^ 0.6808710427874605)
3, -15.56461187811459, -0.5002217940374312, (-1.4317009919846546 ^ sig(abs(X2 )))
4, -0.7106213857848934, -0.5002217940374312, (-1.4317009919846546 ^ abs(sig(((-1.4317009919846546 ^ 0.6808710427874605) + (-4.070231472915578 - (-1.4317009919846546 ^ 4.897647088427208))))))
5, -0.6766040243664555, -0.48700621069634953, (-1.4317009919846546 ^ ((-1.4317009919846546 ^ sin(-1.4317009919846546)) ^ sin((X2  - abs(cos(0.6808710427874605))))))
6, -0.6526621348626961, -0.48344779133718035, (((-1.4317009919846546 ^ sin(-1.4317009919846546)) ^ (-1.4317009919846546 ^ sin((-1.4317009919846546 ^ abs(-1.4317009919846546))))) ^ sin(-1.4317009919846546))
7, -0.5111530753075413, -0.48302158724184485, ((-1.4317009919846546 ^ sin(((-1.4317009919846546 ^ sin(-1.4317009919846546)) ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
8, -0.6064682665047357, -0.4826932166001228, (-1.4317009919846546 ^ ((-1.4317009919846546 ^ sin(-1.4317009919846546)) ^ 0.6808710427874605))
9, -0.5242079692182098, -0.4825353393499584, ((((-1.4317009919846546 ^ sin(((-1.4317009919846546 ^ sin(-1.4317009919846546)) ^ (-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546)))))))) ^ sin(-1.4317009919846546)) ^ (-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(((-1.4317009919846546 ^ sin(-1.4317009919846546)) ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))))))) ^ sin(-1.4317009919846546))
10, -0.5553441302168377, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
11, -0.5444922753911355, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
12, -0.4909703154606925, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
13, -0.48528945919748023, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
14, -0.5345157763504695, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
15, -0.49344647632037697, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
16, -0.549936465399006, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
17, -0.514542051297582, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
18, -0.5431645962417989, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
19, -0.6334877575153098, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
20, -0.49323237735666636, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
21, -0.5521565252582108, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
22, -0.5062011257872452, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
23, -0.48483364292648257, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
24, -0.5175501621642755, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
25, -0.5386248455052399, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
26, -0.6233034212992028, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
27, -0.4976960834401031, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
28, -0.5497781370544282, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
29, -0.6480045500473355, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
30, -0.6124790012659147, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
31, -0.5424550195812556, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
32, -0.5031241604051112, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
33, -0.4957190775532916, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
34, -0.5102420701174667, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
35, -0.5503628600219119, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
36, -0.6222831742767206, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
37, -0.518005158989794, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
38, -0.5080036810334954, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
39, -0.5034028137644738, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
40, -0.6078806815101523, -0.48250451673908334, ((-1.4317009919846546 ^ sin((-1.4317009919846546 ^ (-1.4317009919846546 ^ sin(-1.4317009919846546))))) ^ -1.4317009919846546)
