1608572380228[ 64, 64 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -1.3021262450843498E7, -0.741967780384955, sig(1.444389229640306)
1, -7592502.897334802, -0.4970254814046272, 1.444389229640306
2, -0.5855983034284017, -0.4970254814046272, 1.444389229640306
3, -0.4988636543185201, -0.4970254814046272, 1.444389229640306
4, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
5, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
6, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
7, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
8, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
9, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
10, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
11, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
12, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
13, -0.5365252401917778, -0.4970254814046272, 1.444389229640306
14, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
15, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
16, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
17, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
18, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
19, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
20, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
21, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
22, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
23, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
24, -0.5485623255074195, -0.4970254814046272, 1.444389229640306
25, -0.5443524276061957, -0.4970254814046272, 1.444389229640306
26, -0.5353771017701164, -0.4970254814046272, 1.444389229640306
27, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
28, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
29, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
30, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
31, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
32, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
33, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
34, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
35, -0.5182680446362542, -0.4970254814046272, 1.444389229640306
36, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
37, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
38, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
39, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
40, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
41, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
42, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
43, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
44, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
45, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
46, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
47, -0.49702548140462716, -0.4970254814046272, 1.444389229640306
48, -0.5038164540773089, -0.4970254814046272, 1.444389229640306
49, -0.5038164540773089, -0.4970254814046272, 1.444389229640306
Time taken: 0.203806304 s
