1608572355187[ 64, 64 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -2695.83538212999, -0.741967780384955, sig(abs(((X1  / X2 ) ^ tan(-3.1924546757045738))))
1, -5.259737615083692, -0.580813376911197, (2.609045560043576 ^ 0.2245949984601694)
2, -2.1603689261085557, -0.5525576931922004, ((sig(X1 ) / (cos(sin(-0.2159153867277066)) ^ tan(sin(1.9418540268405602)))) ^ (sin(abs((2.261138941249632 - X1 ))) * sig(tan(sin(-4.7195716480771335)))))
3, -1.1169905553401067, -0.552034959371239, ((sig(X1 ) / (cos(sin(-0.2159153867277066)) ^ tan(sin(1.9418540268405602)))) ^ (sin(abs((-4.7195716480771335 - X1 ))) * sig(tan(sin(-4.7195716480771335)))))
4, -0.7177027340315669, -0.4834740514552877, ((sig(X1 ) / (cos(sin(-0.2159153867277066)) ^ tan(sin(1.9418540268405602)))) ^ (sin(-4.7195716480771335) * sig(tan(sin(-4.7195716480771335)))))
5, -0.8046613642483997, -0.4834740514552877, ((sig(X1 ) / (cos(sin(-0.2159153867277066)) ^ tan(sin(1.9418540268405602)))) ^ (sin(-4.7195716480771335) * sig(tan(sin(-4.7195716480771335)))))
6, -0.8832592393509142, -0.4834740514552877, ((sig(X1 ) / (cos(sin(-0.2159153867277066)) ^ tan(sin(1.9418540268405602)))) ^ (sin(-4.7195716480771335) * sig(tan(-0.2159153867277066))))
7, -0.8834368329737537, -0.4834740514552877, ((sig(X1 ) / (cos(sin(-0.2159153867277066)) ^ tan(sin(1.9418540268405602)))) ^ (sin(-4.7195716480771335) * sig(tan(-0.2159153867277066))))
8, -0.7998548850907491, -0.4834740514552877, ((sig(X1 ) / (cos(sin(-0.2159153867277066)) ^ tan(sin(1.9418540268405602)))) ^ (sin(-4.7195716480771335) * sig(tan(sin(((sig(sin(-0.2159153867277066)) / (sig(X1 ) ^ tan(sin(1.9418540268405602)))) ^ (sin((sig(X1 ) / (cos(sin(-0.2159153867277066)) ^ tan(sin(1.9418540268405602))))) * sig(tan(sin(-0.2159153867277066))))))))))
9, -1.3939474793801312, -0.48270565512324165, ((sig(sin(1.9418540268405602)) / (cos(sin(-0.2159153867277066)) ^ sin(-0.2159153867277066))) ^ (sin(-4.7195716480771335) * sig(tan(abs((cos(sin(-0.2159153867277066)) - -0.2159153867277066))))))
10, -0.8272965601885187, -0.48270565512324165, ((sig(sin(1.9418540268405602)) / (cos(sin(-0.2159153867277066)) ^ sin(-0.2159153867277066))) ^ (sin(-4.7195716480771335) * sig(tan(abs((cos((sig((sig(X1 ) / (cos(sin(-0.2159153867277066)) ^ tan(sin(1.9418540268405602))))) / 1.9418540268405602)) - -0.2159153867277066))))))
11, -0.5130235334210647, -0.48270565512324165, ((sig(sig((sig((sig(X1 ) / (cos(sin(-0.2159153867277066)) ^ tan(sin(1.9418540268405602))))) / (-0.2159153867277066 ^ tan(sin(1.9418540268405602)))))) / (cos(sin(-0.2159153867277066)) ^ sin(-0.2159153867277066))) ^ (sin(-4.7195716480771335) * sig(tan(abs((cos((sig((sin(-4.7195716480771335) / (cos(sin(-0.2159153867277066)) ^ tan(sin(0.1450819063737976))))) / 1.9418540268405602)) - sin(-4.7195716480771335)))))))
12, -0.4906624409056174, -0.48270565512324165, ((sig(sin(1.9418540268405602)) / (cos(sin(-0.2159153867277066)) ^ sin(-0.2159153867277066))) ^ (sin(-4.7195716480771335) * sig(tan(abs((cos((sig((sin(-4.7195716480771335) / (cos(sin(-4.647733790152873)) ^ tan(sin(1.5833764619148365))))) / 1.9418540268405602)) - sin(-4.7195716480771335)))))))
13, -1.0355232898267483, -0.48270565512324165, ((sig(sin(1.9418540268405602)) / (cos(sin(-0.2159153867277066)) ^ sin(-0.2159153867277066))) ^ (sin(-4.7195716480771335) * sig(tan(abs((cos((sig((sin(-4.7195716480771335) / tan(sin(-4.7195716480771335)))) / 1.9418540268405602)) - -0.2159153867277066))))))
14, -0.49867057104117124, -0.48270565512324165, ((sig((sig(1.9418540268405602) / (cos(sin(-0.2159153867277066)) ^ tan(cos(sin(-0.2159153867277066)))))) / (cos(sin(-0.2159153867277066)) ^ sin(-0.2159153867277066))) ^ (sin(-4.7195716480771335) * sig(tan(abs((cos((sig(tan(sin(-4.7195716480771335))) / (cos(sin(-0.2159153867277066)) ^ tan(sin(1.9418540268405602))))) - -0.2159153867277066))))))
15, -0.5908258764781433, -0.48270565512324165, ((sig(sig((sig(-0.2159153867277066) / (cos(sin(-0.2159153867277066)) ^ tan(sin(1.9418540268405602)))))) / (cos(sin(-0.2159153867277066)) ^ sin(-0.2159153867277066))) ^ (sin(-4.7195716480771335) * sig(tan(abs((cos((-4.7195716480771335 / 1.9418540268405602)) - sin(-4.7195716480771335)))))))
16, -0.5948245370941152, -0.48270565512324165, ((sig(sin(1.9418540268405602)) / (cos(sin(-0.2159153867277066)) ^ sin(-0.2159153867277066))) ^ (sin(-4.7195716480771335) * sig(tan(abs((cos((sig((sig(X1 ) / cos(sin(-0.2159153867277066)))) / 1.9418540268405602)) - -0.2159153867277066))))))
17, -0.5342625514950603, -0.48270565512324165, ((sig(sin(1.9418540268405602)) / (cos(sin(-0.2159153867277066)) ^ sin(-0.2159153867277066))) ^ (sin(-4.7195716480771335) * sig(tan(abs((cos(sig(X1 )) - -0.2159153867277066))))))
18, -0.52645385350905, -0.48270565512324165, ((sig(sin(1.9418540268405602)) / (cos(sin(-0.2159153867277066)) ^ sin(-0.2159153867277066))) ^ (sin(-4.7195716480771335) * sig(sig(tan(-0.2159153867277066)))))
