1608575365896[ 128, 128 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -2.55803376357105E8, -0.7401004467912641, (X1  ^ tan((sig(sig(X2 )) ^ X1 )))
1, -3.2619958646044642, -0.4640213704844904, (X1  ^ tan((-0.11187166725524911 - -2.212306335331551)))
2, -1.228242837434395E7, -0.4640213704844904, (X1  ^ tan((-0.11187166725524911 - -2.212306335331551)))
3, -1.296154301453112E7, -0.4640213704844904, (X1  ^ tan((-0.11187166725524911 - -2.212306335331551)))
4, -7592505.912937195, -0.4422069144740803, (X1  ^ tan((-0.11187166725524911 - (X1  ^ tan((X1  ^ tan((sig(sig(4.745955001521079)) ^ X1 ))))))))
5, -1.8201528238600794E7, -0.4422069144740803, (X1  ^ tan((-0.11187166725524911 - (X1  ^ tan((X1  ^ tan((sig(sig(4.745955001521079)) ^ X1 ))))))))
6, -9298888.544186756, -0.4254406813554318, (X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - (X1  ^ tan((X1  ^ tan((sig(sig(4.745955001521079)) ^ X1 )))))))))))
7, -2.7722448542578004E7, -0.4254406813553924, (X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - sig(sig(4.745955001521079))))))))
8, -2.5922534245787386E7, -0.4254406813553924, (X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - sig(sig(4.745955001521079))))))))
9, -8488982.33731933, -0.4254406813553917, (X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - ((X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - sig((sig(sig(X2 )) ^ X1 )))))))) ^ tan(((-0.11187166725524911 - (X1  ^ tan((X1  ^ tan((sig(sig(4.745955001521079)) ^ X1 )))))) ^ tan((sig(4.745955001521079) ^ X1 )))))))))))
10, -0.993273694779833, -0.42544068135531926, (X1  ^ tan((-0.11187166725524911 - tan(tan(((-0.11187166725524911 - (X1  ^ tan(((-0.11187166725524911 - (X1  ^ tan((X1  ^ tan((-0.11187166725524911 - sig(4.745955001521079))))))) ^ tan((sig(4.745955001521079) ^ X1 )))))) - sig(4.745955001521079)))))))
11, -1.466758663496944E7, -0.42544068135531926, (X1  ^ tan((-0.11187166725524911 - tan(tan(((-0.11187166725524911 - (X1  ^ tan(((-0.11187166725524911 - (X1  ^ tan((X1  ^ tan((-0.11187166725524911 - sig(4.745955001521079))))))) ^ tan((sig(4.745955001521079) ^ X1 )))))) - sig(4.745955001521079)))))))
12, -7597963.732431071, -0.4254406813553163, (X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - (4.745955001521079 ^ tan(((-0.11187166725524911 - (X1  ^ tan((X1  ^ tan((-0.11187166725524911 - sig(4.745955001521079))))))) ^ tan((sig(4.745955001521079) ^ X1 )))))))))))
13, -5383966.325311316, -0.4254406813553163, (X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - (4.745955001521079 ^ tan(((-0.11187166725524911 - (X1  ^ tan((X1  ^ tan((-0.11187166725524911 - sig(4.745955001521079))))))) ^ tan((sig(4.745955001521079) ^ X1 )))))))))))
14, -1.8286720297924414E7, -0.42544068135528335, (X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - (4.745955001521079 ^ tan(((tan(tan((-0.11187166725524911 - sig((sig(sig(X2 )) ^ X1 ))))) - (X1  ^ tan((X1  ^ tan((-0.11187166725524911 - sig(4.745955001521079))))))) ^ tan((sig(4.745955001521079) ^ X1 )))))))))))
15, -2.8030465349286165E7, -0.4254406813552708, (X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - ((X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 ^ sig(tan(((X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - sig((sig(sig(1.8940138059105944)) + X1 )))))))) - tan(tan((-3.374214749855231 - ((X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - sig((abs(tan((-0.11187166725524911 - X1 ))) / X1 )))))))) ^ tan(((-0.11187166725524911 - (X1  ^ (-0.11187166725524911 - tan((sig((sig(sig(X2 )) ^ -0.11187166725524911)) ^ X1 ))))) ^ tan((sig(tan((tan(4.745955001521079) ^ X1 ))) / X1 ))))))))))))))))) ^ tan(((-0.11187166725524911 - (X1  ^ tan((X1  ^ tan((-0.11187166725524911 - sig(4.745955001521079))))))) ^ tan((sig(4.745955001521079) ^ X1 )))))))))))
16, -1.608157746907341E7, -0.42496675058126443, (X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - ((X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 ^ sig(tan(((X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - sig((sig(sig(1.8940138059105944)) - X1 )))))))) - tan(tan((-0.11187166725524911 - ((X1  ^ tan((-0.11187166725524911 - tan(tan((-0.11187166725524911 - tan(tan((tan(tan((-0.11187166725524911 - sig((sig(sig(X2 )) ^ X1 ))))) - (X1  ^ tan((X1  ^ tan((-0.11187166725524911 - sig(-0.11187166725524911))))))))))))))) ^ tan(((-0.11187166725524911 - (X1  ^ (-0.11187166725524911 - tan((sig((sig(sig(X2 )) ^ -0.11187166725524911)) ^ X1 ))))) ^ tan((sig(tan((sig(4.745955001521079) ^ X1 ))) / X1 ))))))))))))))))) ^ tan(((-0.11187166725524911 - (X1  ^ tan((X1  ^ tan((-0.11187166725524911 - sig(4.745955001521079))))))) ^ tan((sig(4.745955001521079) ^ X1 )))))))))))
