1608572380554[ 64, 64 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -2.0893107007260974E12, -0.8875232023173966, (sin((abs(X1 ) + abs(X1 ))) ^ abs((sin(X2 ) ^ (X1  ^ X1 ))))
1, -1.4655659039830662, -0.5224495518552562, (X1  ^ abs(abs(sin(0.20043630313728755))))
2, -1.1024877300061444, -0.5224495518552562, (X1  ^ abs(abs(sin(0.20043630313728755))))
3, -1.1379570753074046, -0.46129653162956014, ((X1  ^ tan(0.20043630313728755)) ^ tan(0.20043630313728755))
4, -0.6983303942998695, -0.424401626313728, ((X1  ^ tan(0.20043630313728755)) ^ sin(0.20043630313728755))
5, -1.0738540336626435E7, -0.424401626313728, ((X1  ^ tan(0.20043630313728755)) ^ sin(0.20043630313728755))
6, -2.153177734462159E7, -0.399553296451271, (-1.3318227084256473 ^ abs(((X1  ^ tan(0.20043630313728755)) ^ abs(sin(0.20043630313728755)))))
7, -1.2523988378278264, -0.3879780739430476, (-1.3318227084256473 ^ abs(abs(abs(((X1  ^ tan(0.20043630313728755)) ^ sin(tan(0.20043630313728755)))))))
8, -6.970993023723312, -0.3879780739430476, (-1.3318227084256473 ^ abs(abs(abs(((X1  ^ tan(0.20043630313728755)) ^ sin(tan(0.20043630313728755)))))))
9, -0.5157404579635869, -0.3879780739430476, (-1.3318227084256473 ^ abs(abs(abs(((X1  ^ tan(0.20043630313728755)) ^ sin(tan(0.20043630313728755)))))))
10, -1184425.284667169, -0.3879780739430476, (-1.3318227084256473 ^ abs(abs(abs(((X1  ^ tan(0.20043630313728755)) ^ sin(tan(0.20043630313728755)))))))
11, -0.47782687765142456, -0.3879780739430476, (-1.3318227084256473 ^ abs(abs(abs(abs(((X1  ^ tan(0.20043630313728755)) ^ sin(tan(0.20043630313728755))))))))
12, -1.8611455095014193, -0.3879780739430476, (-1.3318227084256473 ^ abs(abs(abs(((X1  ^ tan(0.20043630313728755)) ^ sin(tan(0.20043630313728755)))))))
13, -1.859855244196651E7, -0.3879780739430476, (-1.3318227084256473 ^ abs(abs(abs(((X1  ^ tan(0.20043630313728755)) ^ sin(tan(0.20043630313728755)))))))
14, -60.12211494556381, -0.3873099475418553, (-1.3318227084256473 ^ abs(abs(abs(((X1  ^ tan(0.20043630313728755)) ^ tan(0.20043630313728755))))))
15, -2.5922425668435648E7, -0.3873099475418553, (-1.3318227084256473 ^ abs(abs(abs(((X1  ^ tan(0.20043630313728755)) ^ tan(0.20043630313728755))))))
16, -0.584377322179507, -0.3873099475418553, (-1.3318227084256473 ^ abs(abs(abs(abs(abs(((X1  ^ tan(0.20043630313728755)) ^ tan(0.20043630313728755))))))))
17, -1131.7270805506769, -0.3873099475418553, (-1.3318227084256473 ^ abs(abs(abs(abs(abs(((X1  ^ tan(0.20043630313728755)) ^ tan(0.20043630313728755))))))))
18, -1.3151875431465125E7, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(((X1  ^ sin(tan(0.20043630313728755))) ^ sin(sin(tan(0.20043630313728755))))))))
19, -1.3150920716230957E7, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
20, -7843514.455097277, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
21, -7592501.710229749, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
22, -164.04337097542924, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
23, -1.3150599014880268E7, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
24, -3.692846974555273E7, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
25, -0.624421257114793, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
26, -0.45142008289275254, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
27, -1.3048010870803384, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
28, -679.1243295144857, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755))))))))))
29, -0.49419947762471234, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755))))))))))
30, -0.5481434395976688, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755))))))
31, -7592503.075093172, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
32, -3847.349537015502, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
33, -1.2763622720782926, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
34, -0.43169800160286875, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
35, -0.46273527868727876, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs(abs(abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755)))))))))
36, -0.441195057113138, -0.38729880746257034, (-1.3318227084256473 ^ abs(abs((abs((X1  ^ sin(sin(tan(0.20043630313728755))))) ^ sin(tan(0.20043630313728755))))))
