1608603412177[ 512, 512 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -1.2409075322115552E8, -0.5310588810960949, ((X1  ^ -0.6463304581440221) ^ sin(X1 ))
1, -1.8260874311197713E7, -0.5310588810960949, ((X1  ^ -0.6463304581440221) ^ sin(X1 ))
2, -1.779709725051947, -0.5310588810960949, ((X1  ^ -0.6463304581440221) ^ sin(X1 ))
3, -0.7910043301227065, -0.5310588810960949, ((X1  ^ -0.6463304581440221) ^ sin(X1 ))
4, -0.7434069150624155, -0.5310588810960949, ((X1  ^ -0.6463304581440221) ^ sin(X1 ))
5, -3.263370475088943E7, -0.48452655580156523, (sig(tan(tan((-2.9135187546805206 - sin(sig(X2 )))))) + tan(tan((sig(X1 ) - 2.9484059165905485))))
6, -1.056368090737475, -0.48452655580156523, (sig(tan(tan((-2.9135187546805206 - sin(sig(X2 )))))) + tan(tan((sig(X1 ) - 2.9484059165905485))))
7, -0.7428738153477771, -0.45867308892264924, (sig(tan(tan(-0.6463304581440221))) + tan(tan((sig(((((X1  ^ 4.4456667752314765) ^ tan(sig(sig(-2.9135187546805206)))) ^ sin(sig(2.9484059165905485))) ^ tan(sig(sig(sig(tan(tan((-2.9135187546805206 - 2.9484059165905485))))))))) - 2.9484059165905485))))
8, -1.0931098839607238, -0.4137066278430315, (sig(tan(tan(-0.6463304581440221))) + tan(tan((sig(((((X1  ^ 4.4456667752314765) ^ sig(sig(sig(-2.9135187546805206)))) ^ -2.9135187546805206) ^ tan(sig(sig(sig(tan(tan((-2.9135187546805206 - 2.9484059165905485))))))))) - 2.9484059165905485))))
9, -0.6048944134599713, -0.4137066278430315, (sig(tan(tan(-0.6463304581440221))) + tan(tan((sig(((((X1  ^ 4.4456667752314765) ^ sig(sig(sig(-2.9135187546805206)))) ^ -2.9135187546805206) ^ tan(sig(sig(sig(tan(tan((-2.9135187546805206 - 2.9484059165905485))))))))) - 2.9484059165905485))))
10, -0.4622515854350042, -0.3976327435604136, (sig(tan(tan(-0.6463304581440221))) + tan(tan((sig((sig(tan(tan(sig(((((X1  ^ 4.4456667752314765) ^ tan(4.4456667752314765)) ^ sin(sig(2.9484059165905485))) ^ tan(sig((((X1  ^ 4.4456667752314765) ^ sin(X2 )) ^ sin(sig(2.9484059165905485)))))))))) + tan(tan((sig(((((X1  ^ 4.4456667752314765) ^ tan(sig(sig(-2.9135187546805206)))) ^ sin(sig(2.9484059165905485))) ^ tan(sig((((X1  ^ 4.4456667752314765) ^ sin(X2 )) ^ sin((-2.9135187546805206 - 2.9484059165905485))))))) - 2.9484059165905485))))) - 2.9484059165905485))))
11, -8.625452692527336, -0.3976327435604136, (sig(tan(tan(-0.6463304581440221))) + tan(tan((sig((sig(tan(tan(sig(((((X1  ^ 4.4456667752314765) ^ tan(4.4456667752314765)) ^ sin(sig(2.9484059165905485))) ^ tan(sig((((X1  ^ 4.4456667752314765) ^ sin(X2 )) ^ sin(sig(2.9484059165905485)))))))))) + tan(tan((sig((2.9484059165905485 ^ tan(sig((((X1  ^ 4.4456667752314765) ^ sin(X2 )) ^ sin((-2.9135187546805206 - 2.9484059165905485))))))) - 2.9484059165905485))))) - 2.9484059165905485))))
