1608572749433[ 128, 128 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -2.066708506859997E8, -0.7401004467912645, cos(tan(abs(sig(X2 ))))
1, -15.112653215095063, -0.4864726368649348, abs(-1.6126417010314995)
2, -1.1749877384448966, -0.4864726368649348, abs(-1.6126417010314995)
3, -671094.9707891698, -0.4864726368649348, abs(-1.6126417010314995)
4, -0.7561458024463485, -0.4864726368649348, abs(-1.6126417010314995)
5, -0.6157362731528144, -0.4864726368649348, abs(-1.6126417010314995)
6, -0.6536308141019649, -0.4864726368649348, abs(-1.6126417010314995)
7, -0.5953939834639581, -0.4864726368649348, abs(abs(-1.6126417010314995))
8, -0.49250406179958994, -0.4864726368649348, abs(abs(abs(-1.6126417010314995)))
9, -0.6498546567634694, -0.4864726368649348, abs(abs(abs(-1.6126417010314995)))
10, -0.7043153300629806, -0.4864726368649348, abs(abs(abs(abs(-1.6126417010314995))))
11, -0.5953939834639581, -0.4864726368649348, abs(abs(abs(abs(abs(-1.6126417010314995)))))
12, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(abs(-1.6126417010314995))))
13, -0.5953939834639581, -0.4864726368649348, abs(abs(abs(abs(abs(-1.6126417010314995)))))
14, -0.5409333101644465, -0.4864726368649348, abs(abs(abs(-1.6126417010314995)))
15, -0.49250406179958994, -0.4864726368649348, abs(abs(-1.6126417010314995))
16, -0.49250406179958994, -0.4864726368649348, abs(abs(abs(abs(-1.6126417010314995))))
17, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995))))))))
18, -0.5409333101644465, -0.4864726368649348, abs(-1.6126417010314995)
19, -0.5953939834639581, -0.4864726368649348, abs(abs(abs(abs(-1.6126417010314995))))
20, -0.5953939834639581, -0.4864726368649348, abs(abs(-1.6126417010314995))
21, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(abs(-1.6126417010314995))))
22, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(abs(abs(abs(-1.6126417010314995))))))
23, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(abs(abs(-1.6126417010314995)))))
24, -0.5409333101644465, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995))))))))))))
25, -0.6221652795753208, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995)))))))
26, -0.5409333101644465, -0.4864726368649348, abs(abs(-1.6126417010314995))
27, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995)))))))))))
28, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995)))))))))
29, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995)))))))))
30, -0.5409333101644465, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995)))))))
31, -0.5409333101644465, -0.4864726368649348, abs(abs(abs(-1.6126417010314995)))
32, -0.5953939834639581, -0.4864726368649348, abs(abs(abs(abs(-1.6126417010314995))))
33, -0.5409333101644465, -0.4864726368649348, abs(abs(abs(-1.6126417010314995)))
34, -0.5409333101644465, -0.4864726368649348, abs(-1.6126417010314995)
35, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995)))))))
36, -0.48647263686493497, -0.4864726368649348, abs(abs(-1.6126417010314995))
37, -0.704315330062981, -0.4864726368649348, abs(abs(abs(abs(-1.6126417010314995))))
38, -0.5409333101644465, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995)))))))))))
39, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(-1.6126417010314995)))
40, -0.5629986201088572, -0.4864726368649348, abs(abs(abs(abs(-1.6126417010314995))))
41, -0.4915451930634616, -0.4864726368649348, abs(abs(abs(abs(abs(-1.6126417010314995)))))
42, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(abs(-1.6126417010314995))))
43, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(-1.6126417010314995)))
44, -0.5409333101644465, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995))))))))))
45, -0.5016903054605147, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995))))))))
46, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995))))))))))
47, -0.48647263686493497, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995)))))))
48, -0.5016334106038688, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995)))))))))))))
49, -0.49250406179958994, -0.4864726368649348, abs(abs(abs(abs(abs(abs(abs(abs(-1.6126417010314995))))))))
Time taken: 4.876971571 s
