1608659271951[ 1024, 1024 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -1.863193265476655E7, -0.7384696821924234, ((cos((X1  / X1 )) ^ abs((X1  + 4.677729815458406))) ^ sin(abs((X2  + X1 ))))
1, -1.140868320684505, -0.7384696821924234, sig(abs(sig((sin(sin(((abs((X2  + X2 )) - ((0.4914735941506585 * X2 ) / sin(X2 ))) / (cos((X2  - X2 )) * (tan(-1.3502176109820319) * tan(-1.7709253454431186)))))) / (((sig(((X1  + X1 ) + sin(X2 ))) ^ cos(tan((X2  + X2 )))) + ((sig(X2 ) + (tan(X2 ) + sin(X2 ))) + ((cos(X1 ) * (X2  / X1 )) / ((-0.043226890180401156 ^ X1 ) - (X1  - X1 ))))) / sin(((abs(X1 ) - (X2  + (X1  - X2 ))) / (cos((X2  ^ X2 )) / ((X1  - X1 ) / tan(X1 ))))))))))
2, -7916253.945163897, -0.7384696821924234, sig(abs(sig((sin(sin(((abs((X2  + X2 )) - ((0.4914735941506585 * X2 ) / sin(0.3280003032172125))) / (cos((X2  - X2 )) * (tan(-1.3502176109820319) * tan(-1.7709253454431186)))))) / (((sig(((X1  ^ X1 ) + sin(X2 ))) ^ cos(tan((X2  + X2 )))) + (X2  + ((cos(2.563062305147154) * (X2  / X1 )) / ((-0.043226890180401156 ^ X1 ) - (((abs((X2  + X2 )) - (tan(X2 ) + sin(X2 ))) / (cos((X2  - X2 )) * (tan(-1.3502176109820319) * tan(-1.7709253454431186)))) - X1 ))))) / sin(((abs(X1 ) - (tan(X1 ) + (X1  - X2 ))) / (sin((X2  ^ X2 )) / ((X1  - X1 ) / tan(X1 ))))))))))
3, -1.3878662671449598, -0.7384696821924234, (sig((tan(sig(((X2  ^ -1.5896393044456305) * (-0.381054684615469 - -4.43783010006087)))) + (sin(sin(((abs((X2  + X2 )) - ((0.4914735941506585 * X2 ) / sin(X2 ))) / (cos((X2  - X2 )) * (tan(-1.3502176109820319) * tan(-1.7709253454431186)))))) * cos(((X1  * X1 ) - tan(X2 )))))) ^ ((sig(tan((tan(0.5089584255011346) - (X2  / X1 )))) / ((cos((X2  + X2 )) / (cos(4.045273777883811) + abs(X1 ))) + abs((sig(X1 ) + (-1.571770568115575 ^ -2.6203537656797637))))) * ((((cos(X2 ) / tan(X2 )) - tan(sig(X2 ))) / -2.6203537656797637) - abs((tan((X1  * X2 )) + tan((X1  / X1 )))))))
4, -0.7669510607239646, -0.7384696821924234, abs(sig((abs((X2  + X2 )) - ((0.4914735941506585 * X2 ) / sin((cos(-1.571770568115575) * (tan(-1.3502176109820319) * tan(-1.7709253454431186))))))))
5, -0.7384696821924236, -0.7384696821924234, (sig((tan(sig(((X2  ^ -1.5896393044456305) * (-0.381054684615469 - -4.43783010006087)))) + (sin(sin((cos((X2  + X2 )) / (cos(4.045273777883811) + abs(X1 ))))) * cos(((X1  * X1 ) - tan(X2 )))))) ^ (-0.16200296553092297 * X1 ))
6, -0.7423223739066244, -0.7384696821924234, sig(abs(sig((sin(sin(((abs((X2  + X2 )) - ((-3.636817560623026 * sig(((X1  + X1 ) + sin(X2 )))) / sin(X2 ))) / (cos((X2  - X2 )) * (tan(-1.3502176109820319) * tan(-1.7709253454431186)))))) / ((sig(X2 ) + (tan(X2 ) + sin(X2 ))) / X2 )))))
7, -0.7909649144304707, -0.7384696821924234, sig(abs(sig((sin(X2 ) / (((sig(((X1  ^ X1 ) + sin(X2 ))) ^ abs(tan((X2  + X2 )))) + ((sig(abs(X2 )) + (tan(X2 ) + sin(X2 ))) + ((cos(2.563062305147154) * (X1  * X1 )) / ((tan(-1.7709253454431186) ^ X1 ) - (((abs((X2  + X2 )) - (tan(X2 ) + (sin(sin((X2  - -3.636817560623026))) * cos(0.4914735941506585)))) / (cos((X2  - X2 )) * (X1  * tan(-1.7709253454431186)))) - X1 ))))) / sin(((abs(X1 ) - (tan(X1 ) + (X1  - X2 ))) / (sin((X2  ^ X2 )) / ((X1  - X1 ) / tan(X1 ))))))))))
8, -0.889412845677915, -0.7384696821924234, sig(abs(sig((sin(X2 ) / (((sig(((X1  ^ X1 ) + sin(X2 ))) ^ cos(tan((X2  / X2 )))) + ((sig(abs(X2 )) + (tan(X2 ) + sin(X2 ))) + ((cos(2.563062305147154) * (X2  / sig(X2 ))) * ((tan(-1.7709253454431186) * X1 ) - (((abs((X2  + X2 )) - (tan(X2 ) + sin(X2 ))) / (cos((X2  - X2 )) * (X1  * tan(-1.7709253454431186)))) - X1 ))))) / sin(((abs(X1 ) - (tan(0.4893970686825897) + X2 )) / (tan((X2  ^ X2 )) / ((X1  - X1 ) / tan(X1 ))))))))))
9, -0.7619923397251033, -0.7384696821924234, sig(abs(sig((sin(X2 ) / (((sig(((X1  ^ X1 ) + sin(X2 ))) ^ cos(tan(((tan(sin(X2 )) * tan(-1.7709253454431186)) + X2 )))) + ((sig(abs(X2 )) + (tan(X2 ) + sin(X2 ))) + ((cos(2.563062305147154) * (X2  / X1 )) / ((tan(-1.7709253454431186) ^ X1 ) - (((abs((X2  + X2 )) - (tan(X2 ) + (sin(sin((X2  - -3.636817560623026))) * cos(0.4914735941506585)))) / (cos((X2  - X2 )) * (X1  * tan(-1.7709253454431186)))) - X1 ))))) / sin((((X1  + X1 ) - (tan(X1 ) + (X1  - X2 ))) / (sin((X2  ^ X2 )) / ((X1  - X1 ) / tan(X1 ))))))))))
