1608580943962[ 256, 256 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -5.086973281190539E8, -0.5860805217481171, (X1  ^ tan(4.180339065166422))
1, -6.715056264101202, -0.5860805217481171, (X1  ^ tan(4.180339065166422))
2, -7577658.671370704, -0.4252903345013515, (X2  ^ sin(sin(-0.673578695325503)))
3, -19.28445329136722, -0.4252850242219233, (X2  ^ sin(sin(0.9538566356767628)))
4, -2.9224557213285446E7, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
5, -0.8300455322003311, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
6, -0.6694769108340063, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
7, -1.9015962763660526, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
8, -0.7217979094117145, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
9, -0.7387179864959456, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
10, -0.6140209061914135, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
11, -0.6440852549482821, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
12, -5.757709228448159, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
13, -0.7871330737898607, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
14, -26.65839473697542, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
15, -0.779291029293076, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
16, -13.552442425743841, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
17, -26.672528682828816, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
18, -0.5124815325785573, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
19, -13.79134805458937, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
20, -13.682065093749321, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
21, -0.8478455207894711, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
22, -13.799981000326493, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
23, -0.7865627047664784, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
24, -0.8918499597852454, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
25, -26.63060248437013, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
26, -0.8380157957849245, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
27, -0.5566535409764553, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
28, -0.5838421010740743, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
29, -0.5176290774841439, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
30, -0.8186292544695639, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
31, -13.489473200116201, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
32, -26.472893665116953, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
33, -13.59572426140635, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
34, -0.8961802117220934, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
35, -0.5975140484910243, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
36, -0.8363495588118645, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
37, -26.82636161818484, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
38, -0.6646719560837842, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
39, -0.7902593962894993, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
40, -13.847325209377153, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
41, -0.8181323201928739, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
42, -13.627128173832343, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
43, -0.6897423517755641, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
44, -13.513829200464738, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
45, -0.6755157783285849, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
46, -0.6394832299596692, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
47, -0.856124712379965, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
48, -13.81471453130425, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
49, -0.5979174199646444, -0.4252850242219233, (X1  ^ sin(sin(0.9538566356767628)))
Time taken: 38.576237796 s
