1608682903743[ 1024, 1024 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -2.8861843309027754E7, -0.5884552106395357, abs(1.2234078607550467)
1, -1.7480329629428855, -0.5884552106395357, abs(1.2234078607550467)
2, -0.766876491948435, -0.5884552106395357, 1.2234078607550467
3, -0.6320332266860322, -0.5884552106395357, 1.2234078607550467
4, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
5, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
6, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
7, -0.5939073939316043, -0.5884552106395357, abs(abs(1.2234078607550467))
8, -0.5884552106395349, -0.5884552106395357, abs(1.2234078607550467)
9, -0.5884552106395349, -0.5884552106395357, abs(1.2234078607550467)
10, -0.5884552106395349, -0.5884552106395357, abs(abs(1.2234078607550467))
11, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
12, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
13, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
14, -0.6645118850044137, -0.5884552106395357, abs(1.2234078607550467)
15, -0.5884552106395349, -0.5884552106395357, abs(abs(1.2234078607550467))
16, -0.5884552106395349, -0.5884552106395357, abs(abs(1.2234078607550467))
17, -0.5884552106395349, -0.5884552106395357, abs(abs(1.2234078607550467))
18, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
19, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
20, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
21, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
22, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
23, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
24, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
25, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
26, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
27, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
28, -0.6223613327112401, -0.5884552106395357, 1.2234078607550467
29, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
30, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
31, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
32, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
33, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
34, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
35, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
36, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
37, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
38, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
39, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
40, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
41, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
42, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
43, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
44, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
45, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
46, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
47, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
48, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
49, -0.5884552106395349, -0.5884552106395357, 1.2234078607550467
Time taken: 37.458844367 s
