1608681904503[ 1024, 1024 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -2.852876595815632E8, -0.7384696821924234, (X1  / X1 )
1, -1.2919493878753097, -0.7384696821924234, ((cos(sig(sin((cos(sig(sin(sin(cos(X2 ))))) ^ (abs(X1 ) / (X1  - X1 )))))) ^ cos(X1 )) ^ X1 )
2, -2.75628641182019, -0.7384696821924234, cos((sig(sin((3.5811761211220343 / (X1  / X1 )))) - sig(-1.226297775283963)))
3, -2.117118774861761E7, -0.7384696821924234, ((cos(sig(((cos(X1 ) ^ X2 ) ^ X1 ))) ^ X2 ) ^ X1 )
4, -0.8232348866464317, -0.738469682192423, (X1  ^ sin(sin((cos(sig((abs(X1 ) / (X1  - X1 )))) ^ X2 ))))
5, -0.9353795586159243, -0.7384696821924217, (X1  ^ sin(sin(sin((cos(sig(sig(((cos(X1 ) ^ X2 ) ^ X1 )))) ^ X2 )))))
6, -0.8430973166310828, -0.4731448705661952, (X1  ^ sin(sin(sin((3.5811761211220343 / (X1  / X1 ))))))
7, -1.0102354589527818, -0.4731448705661952, (X1  ^ sin(sin(sin((3.5811761211220343 / (X1  / X1 ))))))
8, -0.7098016919650364, -0.44074490546375505, (X1  ^ sin(sin(sin((sin(sin((3.5811761211220343 / (X1  / X1 )))) * (X1  / X1 ))))))
9, -15.356078501436334, -0.44074490546375505, (X1  ^ sin(sin(sin(sin(sin((3.5811761211220343 / (X1  / X1 ))))))))
10, -2.892084715627445, -0.44074490546375505, (X1  ^ sin(sin(sin(sin(sin(3.5811761211220343))))))
11, -6893714.182876311, -0.44074490546375505, (X1  ^ sin(sin(sin((sin(sin((3.5811761211220343 / (X1  / X1 )))) * (X1  / X1 ))))))
12, -1.092774401622437, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
13, -1.4314740037156196E7, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
14, -9.566144124689709, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
15, -42.97838713638102, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
16, -13.293533487448071, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
17, -2.6441283072100565E7, -0.42711236660611, (X1  ^ ((0.46012136154825 / (X1  / X1 )) / (X1  / X1 )))
18, -50.54128009499183, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
19, -50.45502938689872, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  - X1 )))
20, -13.44735008282495, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
21, -50.51026930872367, -0.42711236660611, (X1  ^ (((((0.46012136154825 / (X1  / X1 )) / (X1  / X1 )) / (X1  / X1 )) / (X1  / X1 )) / (X1  / X1 )))
22, -64.15550831019023, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
23, -50.631319577504975, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
24, -25.54165120508535, -0.42711236660611, (X1  ^ ((0.46012136154825 / (X1  / X1 )) / (X1  / X1 )))
25, -50.35764713580962, -0.42711236660611, (X1  ^ 0.46012136154825)
26, -13.28507937136176, -0.42711236660611, (X1  ^ 0.46012136154825)
27, -38.20418771473896, -0.42711236660611, (X1  ^ 0.46012136154825)
28, -50.920774092777755, -0.42711236660611, (X1  ^ 0.46012136154825)
29, -13.349092454563834, -0.42711236660611, (X1  ^ 0.46012136154825)
30, -13.442382063492941, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
31, -13.663932686483385, -0.42711236660611, (X1  ^ 0.46012136154825)
32, -25.845293818470633, -0.42711236660611, (X1  ^ 0.46012136154825)
33, -50.68249180869787, -0.42711236660611, (X1  ^ 0.46012136154825)
34, -13.422514603961245, -0.42711236660611, (X1  ^ 0.46012136154825)
35, -26.093106145420137, -0.42711236660611, (X1  ^ 0.46012136154825)
36, -63.03138588085212, -0.42711236660611, (X1  ^ 0.46012136154825)
37, -13.114726856762204, -0.42711236660611, (X1  ^ 0.46012136154825)
38, -62.94645273099023, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
39, -63.536057989599165, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
40, -38.553986997116496, -0.42711236660611, (X1  ^ 0.46012136154825)
41, -25.905844526597704, -0.42711236660611, (X1  ^ 0.46012136154825)
42, -37.92498578133728, -0.42711236660611, (X1  ^ 0.46012136154825)
43, -38.32698069063293, -0.42711236660611, (X1  ^ 0.46012136154825)
44, -25.838577683903075, -0.42711236660611, (X1  ^ 0.46012136154825)
45, -5.439109718500493, -0.42711236660611, (X1  ^ 0.46012136154825)
46, -13.477846046507093, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
47, -13.505129824727948, -0.42711236660611, (X1  ^ 0.46012136154825)
48, -26.078382079489426, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
49, -26.14328334547726, -0.42711236660611, (X1  ^ (0.46012136154825 / (X1  / X1 )))
Time taken: 537.094731562 s
