1608577188626[ 256, 256 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -6.019027717232925E7, -0.7391682204357881, (abs(((tan(X1 ) + abs(X1 )) - sin(cos(X1 )))) ^ tan(sig(sin((X1  + X1 )))))
1, -1.8397024147616748E7, -0.7391682204357881, (abs(((tan(X1 ) + abs(X1 )) - sin(cos(X1 )))) ^ tan(sig(sin((X1  + X1 )))))
2, -1.0208467384200628, -0.7391682204357881, (abs(((tan(X1 ) + abs(X1 )) - sin(cos(X1 )))) ^ tan(sig(sin((X1  + X1 )))))
3, -0.9514735480929188, -0.7391682204357881, (abs(((tan(X1 ) + abs(X1 )) - sin(cos(X1 )))) ^ tan(sig(sin((X1  + X1 )))))
4, -1.1517056521453314E7, -0.6654679655161028, (abs(((tan(X1 ) + abs(X1 )) - sin(cos(X1 )))) ^ tan(-0.9726503897102834))
5, -1.1722527040552273E7, -0.6198584121290222, (abs(((tan(X1 ) + abs((X1  + X1 ))) - sin(cos(X1 )))) ^ tan(-0.9726503897102834))
6, -14103.27563934295, -0.6130676684655375, (abs((X1  + X1 )) ^ tan(-0.9726503897102834))
7, -1.7503509338581704E7, -0.6130676684655375, ((X1  + X1 ) ^ tan(-0.9726503897102834))
8, -8954473.456533931, -0.5699775114438868, (abs(((-4.669359625724642 * X1 ) + X1 )) ^ tan(-0.9726503897102834))
9, -3.824436155042657E7, -0.49319951069731793, (abs(((tan(X1 ) + abs((X1  + X1 ))) - -0.9726503897102834)) ^ tan(tan(-0.9726503897102834)))
10, -1.3299133080662608, -0.49319951069731793, (abs(((tan(X1 ) + abs((X1  + X1 ))) - -0.9726503897102834)) ^ tan(tan(-0.9726503897102834)))
11, -1.0853871187921662E7, -0.3720953292440377, (abs(((((abs((X1  + X1 )) + abs((X1  + X1 ))) - sin(cos(X1 ))) + abs((tan(-0.9726503897102834) + X1 ))) - sin((abs(((tan(X1 ) + abs(cos(tan(-0.9726503897102834)))) - sin((abs(((tan(X1 ) + abs((X1  + X1 ))) - sin(cos(X1 )))) ^ tan(-0.9726503897102834))))) - tan(-0.9726503897102834))))) ^ tan(-3.063060229310406))
12, -0.461680601328883, -0.36755185516681793, (abs(((((abs((X1  + X1 )) + abs((X1  + X1 ))) - sin(cos(X1 ))) + abs((tan(-0.9726503897102834) + X1 ))) - sin((abs(((tan(tan(-0.9726503897102834)) + tan(-0.9726503897102834)) - sin((abs((X1  + X1 )) ^ tan(-0.9726503897102834))))) - tan(-0.9726503897102834))))) ^ tan(-3.063060229310406))
13, -1.0779691551588159E7, -0.36755185516681793, (abs(((((abs((X1  + X1 )) + abs((X1  + X1 ))) - sin(cos(X1 ))) + abs((tan(-0.9726503897102834) + X1 ))) - sin((abs(((tan(tan(-0.9726503897102834)) + tan(-0.9726503897102834)) - sin((abs((X1  + X1 )) ^ tan(-0.9726503897102834))))) - tan(-0.9726503897102834))))) ^ tan(-3.063060229310406))
14, -1.0169191919015657E7, -0.36586234768364, (abs(((((abs((X1  + X1 )) + abs((X1  + X1 ))) - sin(tan(-0.9726503897102834))) + abs((tan(-0.9726503897102834) + X1 ))) - sin((abs(((tan(tan(-0.9726503897102834)) + tan(-0.9726503897102834)) - sin((abs((X1  + X1 )) ^ (X1  + X1 ))))) - tan(-0.9726503897102834))))) ^ tan(-3.063060229310406))
15, -0.3734242798314656, -0.3644274378664879, (abs(((((abs((X1  + X1 )) + abs((X1  + X1 ))) - sin(tan(-0.9726503897102834))) + abs((tan(-0.9726503897102834) + X1 ))) - sin(sin((abs(X1 ) - tan(-0.9726503897102834)))))) ^ tan(-3.063060229310406))
16, -1.4603037293744074, -0.3640228276446654, (abs(((((abs((X1  + X1 )) + abs((X1  + X1 ))) - sin(tan(-0.9726503897102834))) + abs((tan(-0.9726503897102834) + X1 ))) - sin((abs(((tan(tan(-0.9726503897102834)) + tan(-0.9726503897102834)) - sin(-0.9726503897102834))) - tan(-0.9726503897102834))))) ^ tan(-3.063060229310406))
17, -1.606102489412657, -0.36362144786028894, (abs(((((abs((X1  + X1 )) + abs((X1  + X1 ))) - (abs(((((abs(X1 ) + tan(-3.063060229310406)) - sin(tan(4.025707022179601))) + abs((tan(-0.9726503897102834) + 1.2633556959269878))) - sin((abs(((tan(tan(-0.9726503897102834)) + tan(-0.9726503897102834)) - sin((abs((X1  + X1 )) ^ (X1  + X1 ))))) - tan(0.06595103090532017))))) ^ tan(-3.063060229310406))) + abs((tan(-0.9726503897102834) + X1 ))) - sin((abs(((tan(tan(-0.9726503897102834)) + tan(-0.9726503897102834)) - sin((abs((tan(tan(-0.9726503897102834)) + X1 )) ^ (X1  + X1 ))))) - tan(-0.9726503897102834))))) ^ tan(-3.063060229310406))
18, -0.3802881486555309, -0.36362144786028894, (abs(((((abs((X1  + X1 )) + abs((X1  + X1 ))) - (abs(((((abs(X1 ) + tan(-3.063060229310406)) - sin(tan(4.025707022179601))) + abs((tan(-0.9726503897102834) + 1.2633556959269878))) - sin((abs(((tan(tan(-0.9726503897102834)) + tan(-0.9726503897102834)) - sin((abs((X1  + X1 )) ^ (X1  + X1 ))))) - tan(0.06595103090532017))))) ^ tan(-3.063060229310406))) + abs((tan(-0.9726503897102834) + X1 ))) - sin((abs(((tan(tan(-0.9726503897102834)) + tan(-0.9726503897102834)) - sin((abs((tan(tan(-0.9726503897102834)) + X1 )) ^ (X1  + X1 ))))) - tan(-0.9726503897102834))))) ^ tan(-3.063060229310406))
19, -0.3765629204571703, -0.36149641742417415, (abs(((((abs((X1  + X1 )) + abs((X1  + X1 ))) - cos(tan(-0.9726503897102834))) + abs((tan(-0.9726503897102834) + X1 ))) - sin((abs(((tan(X1 ) + abs(cos(tan(-0.9726503897102834)))) - ((abs((tan(-0.9726503897102834) + X1 )) + abs((X1  + X1 ))) - (abs((X1  + X1 )) ^ tan(-3.063060229310406))))) - tan(X1 ))))) ^ tan(-3.063060229310406))
