1608670285634[ 1024, 1024 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -3960507.483327067, -0.7384696821924234, (sig(((-4.908726420274717 * X2 ) - (-3.6229335585131697 * -3.1146119054615404))) ^ ((abs(X1 ) + (-4.052091897426684 + X2 )) * ((-0.12411031338582923 * X2 ) ^ (4.458918759961456 / -4.643647690705125))))
1, -12.111224799554446, -0.7384696821924234, cos(tan(sig(((X1  * -3.0659528310869755) ^ (X1  + 0.3373692531748729)))))
2, -1.1185308997066274, -0.7384696821924234, sig(abs(X2 ))
3, -1.0231211033787206, -0.7384696821924234, (sig(((-4.908726420274717 * X2 ) - (-3.6229335585131697 * -3.1146119054615404))) ^ ((-4.643647690705125 + (-4.052091897426684 + X2 )) * ((X1  + sin(-3.6229335585131697)) ^ (4.458918759961456 / sin(-3.6229335585131697)))))
4, -0.8728077619101132, -0.7384696821924234, (sig(((-3.6229335585131697 * X2 ) - (-3.6229335585131697 * -3.1146119054615404))) ^ ((-4.643647690705125 + (-4.052091897426684 + X2 )) * ((-0.12411031338582923 * X2 ) ^ (4.458918759961456 / -4.643647690705125))))
5, -1.0139342822853823, -0.7384696821924234, cos(tan(sig((((4.458918759961456 / -4.643647690705125) * sig(abs(0.3373692531748729))) ^ (X1  + sin(-3.6229335585131697))))))
6, -3.0602195333064664E7, -0.7384696821924234, (sig(((-4.908726420274717 * X2 ) - (-3.6229335585131697 * -3.1146119054615404))) ^ (((sig(((-4.908726420274717 * X2 ) - (abs(X1 ) + (-4.052091897426684 + X2 )))) ^ ((abs(X1 ) + (-4.052091897426684 + -3.6229335585131697)) * ((-0.12411031338582923 * X2 ) ^ (4.458918759961456 / -4.643647690705125)))) + (-4.052091897426684 + X2 )) * ((-0.12411031338582923 * X2 ) ^ (-3.6229335585131697 / -4.643647690705125))))
7, -0.7559244587842319, -0.7384696821924234, (sig(((sig(abs(0.3373692531748729)) * X2 ) - (-3.6229335585131697 * -3.1146119054615404))) ^ ((-3.6229335585131697 + (-4.052091897426684 + -4.643647690705125)) * (-4.643647690705125 ^ (4.458918759961456 / -4.643647690705125))))
8, -361456.7794482874, -0.6790656075626708, (X1  ^ (4.990254580610024 * ((-0.12411031338582923 * -3.0659528310869755) ^ 4.458918759961456)))
9, -3.2399082404623307, -0.6759434779844941, (abs((X1  * abs((-4.908726420274717 - sig(abs((-3.6229335585131697 * 4.990254580610024))))))) ^ ((abs((X1  * abs(0.3373692531748729))) + (-4.052091897426684 + X2 )) * (abs(0.3373692531748729) ^ 4.458918759961456)))
10, -1.5173928681559E8, -0.45817167620725674, (X1  ^ abs(0.3373692531748729))
11, -3.346538977574836E7, -0.45817167620725674, (X1  ^ abs(0.3373692531748729))
12, -1.2133775267988057E8, -0.45817167620725674, (X1  ^ abs(0.3373692531748729))
13, -9.559622751950113E7, -0.4372386409752371, (X1  ^ (-0.12411031338582923 * -3.0659528310869755))
14, -3.843413046789089E7, -0.4372386409752371, (X1  ^ (-0.12411031338582923 * -3.0659528310869755))
15, -5.5758161423697956E7, -0.4372386409752371, (X1  ^ (-0.12411031338582923 * -3.0659528310869755))
16, -5.2616905671555825E7, -0.42729081380379785, ((X1  ^ abs(0.3373692531748729)) ^ (0.3373692531748729 * -4.052091897426684))
17, -1.0925499776476706, -0.42729081380379785, ((X1  ^ abs(0.3373692531748729)) ^ (0.3373692531748729 * -4.052091897426684))
18, -4.349495063312207E7, -0.42729081380379785, ((X1  ^ abs(0.3373692531748729)) ^ (0.3373692531748729 * -4.052091897426684))
19, -1.655210206106371, -0.42729081380379785, ((X1  ^ abs(0.3373692531748729)) ^ (0.3373692531748729 * -4.052091897426684))
20, -211.72203163747974, -0.42729081380379785, ((X1  ^ abs(0.3373692531748729)) ^ (0.3373692531748729 * -4.052091897426684))
21, -2.0087470345488456, -0.42729081380379785, ((X1  ^ abs(0.3373692531748729)) ^ (0.3373692531748729 * -4.052091897426684))
22, -468.33828274544015, -0.42474621147280645, (-3.0659528310869755 ^ (-0.12411031338582923 * X1 ))
23, -451.0680015382168, -0.42474621147280645, (-3.0659528310869755 ^ (-0.12411031338582923 * X1 ))
24, -1.5895834941487093E7, -0.42474621147280645, (-3.0659528310869755 ^ (-0.12411031338582923 * X1 ))
25, -4.341109825193567, -0.42474621147280645, (-3.0659528310869755 ^ (-0.12411031338582923 * X1 ))
26, -100033.1042841573, -0.42474621147280645, (-3.0659528310869755 ^ (-0.12411031338582923 * X1 ))
27, -1.5796043298968177E7, -0.42474621147280645, (-3.0659528310869755 ^ (-0.12411031338582923 * X1 ))
28, -1.5895821780337153E7, -0.42474621147280645, (-3.0659528310869755 ^ (-0.12411031338582923 * X1 ))
29, -1.5895822116931096E7, -0.42474621147280645, (-3.0659528310869755 ^ (-0.12411031338582923 * X1 ))
30, -3.445671021592052E7, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
31, -1.7972658099983603E7, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
32, -5.096501202596713E7, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
33, -1977307.7688216302, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
34, -4.1146608134950444E7, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
35, -1.6746192022054266E7, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
36, -1.6746184848070683E7, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
37, -1.9372677159789786E7, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
38, -1018.9047674114795, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
39, -9006.98297311125, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
40, -3.611886076848072E7, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
41, -1.9372683499722637E7, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
42, -1.939068703264427E7, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
43, -9008.107399904142, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
44, -5.54915324861556E7, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
45, -1.6737177287441898E7, -0.4245319892833656, (3.7446669975113522 ^ (-0.12411031338582923 * X1 ))
