1608577850269[ 256, 256 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -157.4236758741605, -0.7391682204357884, (X2  / X2 )
1, -1.833354992513708E12, -0.7391682204357884, (X2  / X2 )
2, -1.1106612897649903, -0.7391682204357884, (X2  / X2 )
3, -1.8333549925126616E12, -0.6128390327515313, 1.1828365658800006
4, -0.7839025648423638, -0.6128390327515313, 1.1828365658800006
5, -1.489203110432045, -0.5747436878803378, (2.1051903551788866 ^ cos(1.1828365658800006))
6, -0.6228518296277334, -0.5747436878803378, (2.1051903551788866 ^ cos(1.1828365658800006))
7, -0.7515498736676628, -0.5573806913049024, ((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos((X1  ^ X1 )))
8, -5.425584178880313E7, -0.5017075282807462, ((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
9, -0.7500532014136456, -0.5017075282807462, ((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
10, -0.6428616711812409, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
11, -0.5779318809439647, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
12, -0.6102545183765892, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
13, -0.6136867668107715, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
14, -0.5485275738168668, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
15, -0.5306448486695414, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
16, -0.5514159203067672, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
17, -0.5476109407395053, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
18, -0.6311898095558728, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
19, -0.5405749651561667, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
20, -0.5681413638306109, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
21, -0.5123249512725775, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
22, -0.5865496610636809, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
23, -0.552953123705638, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
24, -0.5630759578082218, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
25, -0.5270222884065145, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
26, -0.5374351835425591, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
27, -0.58328164133894, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
28, -0.5537705118011296, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
29, -0.5439112822892814, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
30, -0.5450354135038055, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
31, -0.5331797985519766, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
32, -0.5819116156276928, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
33, -0.5646696319609458, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
34, -0.5138809300260806, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
35, -0.5598697025177015, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
36, -0.5515613436357076, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
37, -0.5681637870310133, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
38, -0.6161058386887613, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
39, -0.5600440739129362, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
40, -0.5695105805927444, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
41, -0.5550718667954473, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
42, -0.5274786341756155, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
43, -0.5740644106875084, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
44, -0.5889649469641709, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
45, -0.5184925428982318, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
46, -0.5765874660957782, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
47, -0.5243965523207599, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
48, -0.544379554503938, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
49, -0.49955743346278003, -0.4842283227090178, (((2.1051903551788866 ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006)) ^ cos(1.1828365658800006))
Time taken: 81.575102953 s
