1608583981629[ 512, 512 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -9.761332948010178E7, -0.7387024680782792, sig(4.0736436800698765)
1, -10.025053834817168, -0.7387024680782792, sig(3.406389628263792)
2, -0.8556523280564057, -0.7387024680782792, sig(sig(4.0736436800698765))
3, -0.8778164666290852, -0.7387024680782792, sig(sig(sig(sig(sig(3.406389628263792)))))
4, -0.7751729750772348, -0.7387024680782792, sig(sig(3.406389628263792))
5, -0.7621520144346614, -0.7387024680782792, sig(sig(sig(sig(sig(4.0736436800698765)))))
6, -0.7601318810387672, -0.7387024680782792, sig(sig(sig(sig(4.0736436800698765))))
7, -0.8090511071474245, -0.7387024680782792, sig(sig(4.0736436800698765))
8, -0.7928066860315358, -0.7387024680782792, sig(3.406389628263792)
9, -0.7387024680782798, -0.7387024680782792, sig(sig(sig(3.406389628263792)))
10, -0.7387024680782798, -0.7387024680782792, sig(sig(sig(sig(3.406389628263792))))
11, -0.7387024680782798, -0.7387024680782792, sig(sig(3.406389628263792))
12, -0.8090511071474245, -0.7387024680782792, sig(3.406389628263792)
13, -0.7621520144346614, -0.7387024680782792, sig(sig(sig(sig(3.406389628263792))))
14, -0.7387024680782798, -0.7387024680782792, sig(3.406389628263792)
15, -0.8220720677899981, -0.7387024680782792, sig(abs(3.406389628263792))
16, -0.7856015607910429, -0.7387024680782792, sig(sig(sig(sig(sig(sig(3.406389628263792))))))
17, -0.7621520144346614, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(sig(sig(3.406389628263792)))))))))
18, -0.785601560791043, -0.7387024680782792, sig(sig(sig(3.406389628263792)))
19, -0.7751729750772348, -0.7387024680782792, sig(sig(4.0736436800698765))
20, -0.8228898958721399, -0.7387024680782792, sig(sig(sig(sig(sig(3.406389628263792)))))
21, -0.7759908031593769, -0.7387024680782792, sig(sig(sig(3.406389628263792)))
22, -0.7387024680782798, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(sig(sig(3.406389628263792)))))))))
23, -0.8132791382404738, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(4.0736436800698765)))))))
24, -0.7387024680782798, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(4.0736436800698765))))))))))
25, -0.8108746182446844, -0.7387024680782792, sig(sig(sig(sig(sig(3.406389628263792)))))
26, -0.7994403495157585, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(4.0736436800698765))))))))))
27, -0.7387024680782798, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sin(sig(sig(3.406389628263792)))))))))))))
28, -0.7759908031593769, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(sig(sig(sin(sig(sig(3.406389628263792))))))))))))
29, -0.7387024680782798, -0.7387024680782792, sig(sig(sig(sig(3.406389628263792))))
30, -0.7387024680782798, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(4.0736436800698765)))))))
31, -0.7522070443833467, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(3.406389628263792)))))))))))))))))))))))))))
32, -0.7751729750772348, -0.7387024680782792, sig(sig(sig(sig(sig(sig(4.0736436800698765))))))
33, -0.7994403495157585, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(3.406389628263792))))))))))))
34, -0.7994403495157585, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(sig(sig(3.406389628263792)))))))))
35, -0.7751729750772349, -0.7387024680782792, sig(sig(sig(sig(sin(sig(sig(3.406389628263792)))))))
36, -0.7387024680782798, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sin(sig(sig(sig(sig(4.0736436800698765)))))))))))))))
37, -0.7938416247431016, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sin(sig(sig(sig(sig(sig(sig(sig(4.0736436800698765))))))))))))))))))
38, -0.7387024680782798, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(sin(sig(sig(sig(sig(sig(sig(sig(3.406389628263792)))))))))))))))
39, -0.7387024680782798, -0.7387024680782792, sig(sig(sig(3.406389628263792)))
40, -0.7387024680782798, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sig(sin(sig(sig(sig(sig(sig(sig(sig(sig(3.406389628263792)))))))))))))))))))))
41, -0.7759908031593769, -0.7387024680782792, sig(sig(sig(sig(sig(sig(sig(3.406389628263792)))))))
42, -0.7759908031593769, -0.7387024680782792, sig(sig(sig(sin(sig(sig(sig(3.406389628263792)))))))
43, -0.7994403495157585, -0.7387024680782792, sig(sig(sig(sin(sig(sig(sig(sig(sig(sig(sin(sig(4.0736436800698765))))))))))))
44, -0.8124613101583319, -0.7387024680782792, sig(sig(sig(sig(3.406389628263792))))
45, -0.7387024680782798, -0.7387024680782792, sig(sig(sig(sig(sig(sig(3.406389628263792))))))
46, -0.7994403495157585, -0.7387024680782792, sig(sig(sig(3.406389628263792)))
47, -0.7565532896620047, -0.7387024680782792, sig(sig(3.406389628263792))
48, -0.7387024680782798, -0.7387024680782792, sig(3.406389628263792)
49, -0.7621520144346614, -0.7387024680782792, sig(3.406389628263792)
Time taken: 35.123037288 s
