1608601025491[ 512, 512 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -3.302180604022261E7, -0.5605634372081107, ((1.8396107590171837 * X2 ) / X2 )
1, -6.116989664190578, -0.5605634372081107, ((1.8396107590171837 * X2 ) / X2 )
2, -3.134083535685363, -0.4921984240634613, (((1.8396107590171837 * X2 ) / X2 ) ^ -0.6329555503267361)
3, -0.8212464047043438, -0.4921984240634613, (((1.8396107590171837 * X2 ) / X2 ) ^ -0.6329555503267361)
4, -1.4449121569030619, -0.4921984240634613, (((1.8396107590171837 * X2 ) / X2 ) ^ -0.6329555503267361)
5, -0.6795476310319118, -0.4921984240634613, (((1.8396107590171837 * X2 ) / X2 ) ^ -0.6329555503267361)
6, -2.525359898020299, -0.4921984240634613, (((1.8396107590171837 * X2 ) / X2 ) ^ -0.6329555503267361)
7, -1.0134361355635888, -0.4921984240634613, (((1.8396107590171837 * X2 ) / X2 ) ^ -0.6329555503267361)
8, -2.642506278528954, -0.4921984240634613, (((1.8396107590171837 * X2 ) / X2 ) ^ -0.6329555503267361)
9, -2.6772693994671704, -0.4887262833237685, (((-1.8843522517438052 * X2 ) / X2 ) ^ -0.6329555503267361)
10, -0.7413359120942512, -0.3971664822551751, ((((((-1.8843522517438052 * X2 ) ^ -0.6329555503267361) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
11, -1.143671991061149, -0.3971664822551751, ((((((-1.8843522517438052 * X2 ) ^ -0.6329555503267361) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
12, -0.9166659959963375, -0.3971664822551751, ((((((-1.8843522517438052 * X2 ) ^ -0.6329555503267361) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
13, -204.88189074004995, -0.3971664822551751, ((((((-1.8843522517438052 * X2 ) ^ -0.6329555503267361) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
14, -0.606051500071588, -0.3807832632891816, ((((-3.531412055870361 * X2 ) ^ -0.6329555503267361) ^ -0.6329555503267361) ^ -0.6329555503267361)
15, -5700.5088957170265, -0.3807832632891816, ((((-3.531412055870361 * X2 ) ^ -0.6329555503267361) ^ -0.6329555503267361) ^ -0.6329555503267361)
16, -1.4913154641033992, -0.3802378722374729, ((((((-1.8843522517438052 * ((((-1.8843522517438052 * (X2  ^ -0.6329555503267361)) ^ -0.6329555503267361) * X2 ) ^ -0.6329555503267361)) ^ -0.6329555503267361) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
17, -2.1440958295270107, -0.3802378722374729, ((((((-1.8843522517438052 * ((((-1.8843522517438052 * (X2  ^ -0.6329555503267361)) ^ -0.6329555503267361) * X2 ) ^ -0.6329555503267361)) ^ -0.6329555503267361) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
18, -0.6806271970531858, -0.3782829906972692, ((((((-1.8843522517438052 * ((((-1.8843522517438052 * (((X2  ^ -1.8843522517438052) ^ -0.6329555503267361) ^ -0.6329555503267361)) ^ -0.6329555503267361) * X2 ) ^ -0.6329555503267361)) ^ -0.6329555503267361) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
19, -3.0440221215194914, -0.3728423401930334, ((((((-1.8843522517438052 * ((((-1.8843522517438052 * X2 ) ^ -0.6329555503267361) * X2 ) ^ -0.6329555503267361)) ^ -0.6329555503267361) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
20, -403.0958600455064, -0.3695455837492393, (((((-1.8843522517438052 * ((((-1.8843522517438052 * -0.6329555503267361) ^ -0.6329555503267361) * X2 ) ^ -0.6329555503267361)) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
21, -1.5295655951312544E7, -0.3679098921438731, (((((-1.8843522517438052 * (X2  ^ -0.6329555503267361)) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
22, -160.55327617621927, -0.3679098921438731, (((((-1.8843522517438052 * (X2  ^ -0.6329555503267361)) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
23, -64.03320381632616, -0.3679098921438731, (((((-1.8843522517438052 * (X2  ^ -0.6329555503267361)) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
24, -5.258547721186751, -0.3679098921438731, (((((-1.8843522517438052 * (X2  ^ -0.6329555503267361)) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
25, -0.6478110881313448, -0.3679098921438731, (((((-1.8843522517438052 * (X2  ^ -0.6329555503267361)) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
26, -1.3667230566818354, -0.3679098921438731, (((((-1.8843522517438052 * (X2  ^ -0.6329555503267361)) ^ -0.6329555503267361) * X2 ) / X2 ) ^ -0.6329555503267361)
