1608592295476[ 512, 512 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -2.0984414672531575E7, -0.7036763151616324, (2.856007983073031 ^ 0.044043984131977965)
1, -2.018120650402265, -0.6868632636197056, (-4.721243183645613 ^ 0.044043984131977965)
2, -1.0638401477812771, -0.6868632636197056, (-4.721243183645613 ^ 0.044043984131977965)
3, -1.1726217003168202, -0.6477739804155538, ((2.695179813437676 ^ 0.044043984131977965) ^ (abs(sig((sig((sig((-4.721243183645613 - X1 )) ^ 0.044043984131977965)) ^ 0.044043984131977965))) + (-2.366685298208284 ^ cos((abs(X2 ) ^ X1 )))))
4, -0.7568168333704637, -0.5714917855991302, abs(((-4.721243183645613 ^ (abs(sig(abs(((-4.721243183645613 ^ (0.044043984131977965 ^ 0.044043984131977965)) ^ 0.044043984131977965)))) + (-2.366685298208284 ^ cos((-4.721243183645613 ^ 0.044043984131977965))))) ^ 0.044043984131977965))
5, -2.3370269721642584E7, -0.5057077941616996, abs(((-4.721243183645613 ^ (sig((sig(((-4.721243183645613 ^ 0.044043984131977965) - X1 )) * 0.044043984131977965)) + -4.721243183645613)) ^ 0.044043984131977965))
6, -0.5907303706728734, -0.5057077941616996, abs(((-4.721243183645613 ^ (sig((sig(((-4.721243183645613 ^ 0.044043984131977965) - X1 )) * 0.044043984131977965)) + -4.721243183645613)) ^ 0.044043984131977965))
7, -2.242172204241003E7, -0.49088475181022134, abs(((-4.721243183645613 ^ (sig((-4.721243183645613 - (-2.366685298208284 ^ cos(((-4.721243183645613 ^ (sig((sig(((-4.721243183645613 ^ 0.044043984131977965) - X1 )) * 0.044043984131977965)) + -4.721243183645613)) ^ 0.044043984131977965))))) + -4.721243183645613)) ^ 0.044043984131977965))
8, -151.82007512772157, -0.4845147863695461, abs((((sig((-4.721243183645613 * 0.044043984131977965)) + -4.721243183645613) ^ (sig((sig((-4.721243183645613 - (-2.366685298208284 ^ cos(((-4.721243183645613 ^ (sig((sig(((-4.721243183645613 ^ 0.044043984131977965) - X1 )) * 0.044043984131977965)) + -4.721243183645613)) ^ 0.044043984131977965))))) * 0.044043984131977965)) + -4.721243183645613)) ^ 0.044043984131977965))
9, -0.4983522685250219, -0.4845147863695461, abs((((sig((-4.721243183645613 * 0.044043984131977965)) + -4.721243183645613) ^ (sig(sig((-4.721243183645613 * 0.044043984131977965))) + -4.721243183645613)) ^ 0.044043984131977965))
10, -0.5411721590207462, -0.4845147863695461, abs((((sig((-4.721243183645613 * 0.044043984131977965)) + -4.721243183645613) ^ (sig((sig((-4.721243183645613 - (-2.366685298208284 ^ cos(((-4.721243183645613 ^ (sig((sig(((-4.721243183645613 ^ 0.044043984131977965) - X1 )) * 0.044043984131977965)) + -4.721243183645613)) ^ 0.044043984131977965))))) * 0.044043984131977965)) + -4.721243183645613)) ^ 0.044043984131977965))
11, -4.294971018583804E7, -0.4845147863695461, abs((((sig((-4.721243183645613 * 0.044043984131977965)) + -4.721243183645613) ^ (sig((sig((-4.721243183645613 - (-2.366685298208284 ^ cos(((-4.721243183645613 ^ (sig((sig(((-4.721243183645613 ^ 0.044043984131977965) - X1 )) * 0.044043984131977965)) + -4.721243183645613)) ^ 0.044043984131977965))))) * 0.044043984131977965)) + -4.721243183645613)) ^ 0.044043984131977965))
