1608790376442[ 2048, 2048 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -3.085810893793414E7, -0.5333409019309129, abs(1.7795403603999427)
1, -4682.33998419129, -0.5333409019309129, abs(1.7795403603999427)
2, -0.910978542531074, -0.5333409019309129, abs(1.7795403603999427)
3, -0.7867453257218802, -0.5333409019309129, abs(1.7795403603999427)
4, -0.8075822809161941, -0.4931254679455855, (X1  ^ tan(1.1643870888768637))
5, -6781113.153170255, -0.467259512110544, ((X1  ^ tan(1.1643870888768637)) ^ tan(1.1643870888768637))
6, -6656001.894273386, -0.429369225769872, ((X1  ^ tan(abs(1.7795403603999427))) ^ tan(1.1643870888768637))
7, -1.4252079852801517E7, -0.429369225769872, ((X1  ^ tan(1.1643870888768637)) ^ tan(1.7795403603999427))
8, -1171.5315706693293, -0.429369225769872, ((X1  ^ tan(1.1643870888768637)) ^ tan(1.7795403603999427))
9, -1243.4098779418052, -0.429369225769872, ((X1  ^ tan(1.1643870888768637)) ^ tan(1.7795403603999427))
10, -7636613.31197264, -0.429369225769872, ((X1  ^ tan(1.1643870888768637)) ^ tan(1.7795403603999427))
11, -626.049735309568, -0.429369225769872, ((X1  ^ tan(1.1643870888768637)) ^ tan(1.7795403603999427))
12, -1.936091805945319E7, -0.4265183596565647, ((X1  ^ tan(abs(1.7795403603999427))) ^ tan(2.1499229492640657))
13, -5155428.49978097, -0.4265183596565647, ((X1  ^ tan(abs(1.7795403603999427))) ^ tan(2.1499229492640657))
14, -1.2899365166581447, -0.4265183596565647, ((X1  ^ tan(abs(abs(1.7795403603999427)))) ^ tan(2.1499229492640657))
15, -172046.76171414205, -0.4265183596565647, ((X1  ^ tan(abs(abs(1.7795403603999427)))) ^ tan(2.1499229492640657))
16, -9120075.361401372, -0.4265183596565647, ((X1  ^ tan(2.1499229492640657)) ^ tan(abs(1.7795403603999427)))
17, -1.528168583398033E7, -0.4265183596565647, ((X1  ^ tan(2.1499229492640657)) ^ tan(abs(1.7795403603999427)))
18, -3.1111038978751663E7, -0.4265183596565647, ((X1  ^ tan(abs(abs(1.7795403603999427)))) ^ tan(2.1499229492640657))
19, -4.1441950484551295, -0.4265183596565647, ((X1  ^ tan(2.1499229492640657)) ^ tan(abs(1.7795403603999427)))
20, -6318.492120920654, -0.4265183596565647, ((X1  ^ tan(2.1499229492640657)) ^ tan(abs(1.7795403603999427)))
21, -182.89462277339445, -0.4265183596565647, ((X1  ^ tan(2.1499229492640657)) ^ tan(abs(1.7795403603999427)))
22, -172223.64909418966, -0.4265183596565647, ((X1  ^ tan(1.7795403603999427)) ^ tan(2.1499229492640657))
