1608573853806[ 128, 128 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -1.5040025508076683E7, -0.7401004467912645, cos(tan(sig((cos(abs(tan(tan(X2 )))) - (tan((sin(X1 ) ^ tan(X1 ))) - (cos(sin(X1 )) + cos(tan(X1 ))))))))
1, -1.5109512482474856, -0.7401004467912645, cos(tan(sig((cos(abs(tan(tan(X2 )))) - (tan((sin(X1 ) ^ tan(X1 ))) - X1 )))))
2, -0.951317971585721, -0.7401004467912645, cos(tan(sig((cos(abs(tan(tan(X2 )))) - (tan((sin(X1 ) ^ tan(X1 ))) - (cos(tan((sin(X1 ) ^ tan(X1 )))) + abs(abs((X1  * X1 )))))))))
3, -0.8512339286205888, -0.7401004467912645, cos(tan(sig((tan(tan(X2 )) - (tan((sin(X1 ) ^ tan(X1 ))) - 4.184994449026057)))))
4, -0.7662289881259938, -0.7401004467912645, cos(tan(sig((tan(X1 ) - (tan((X2  - X1 )) - (cos(sin(X1 )) + (1.6423576210410307 - sin(tan(sig(X2 ))))))))))
5, -0.8017695183784711, -0.7401004467912645, cos(tan(cos(tan(sig(X2 )))))
6, -0.7401004467912645, -0.7401004467912645, cos(tan(sig((sin(X1 ) - (tan((X2  - X1 )) - (cos(sin(X1 )) + (X2  - sin(cos(X1 )))))))))
7, -0.9650414263785696, -0.4905654297623398, 1.6423576210410307
8, -1.0113250427202347, -0.4905654297623398, 1.6423576210410307
9, -1.1078080457554709, -0.4905654297623398, 1.6423576210410307
10, -1.2954828437021042, -0.4905654297623398, 1.6423576210410307
11, -0.7798935557615109, -0.4905654297623398, 1.6423576210410307
12, -0.5190591073077013, -0.4905654297623398, 1.6423576210410307
13, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
14, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
15, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
16, -0.5900473565115402, -0.4905654297623398, 1.6423576210410307
17, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
18, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
19, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
20, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
21, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
22, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
23, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
24, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
25, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
26, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
27, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
28, -0.5105297537777774, -0.4905654297623398, 1.6423576210410307
29, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
30, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
31, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
32, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
33, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
34, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
35, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
36, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
37, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
38, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
39, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
40, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
41, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
42, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
43, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
44, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
45, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
46, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
47, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
48, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
49, -0.4905654297623403, -0.4905654297623398, 1.6423576210410307
Time taken: 8.117283394 s
