1608903118935[ 2048, 2048 ]
Genration, Average Fitness, Best Fitness, Best Individual.
0, -1.4613973066822613E7, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
1, -3.882764774091355, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
2, -1.8464060033198288, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
3, -1.6144808887964754, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
4, -0.763471958558705, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
5, -0.7913661455595985, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
6, -0.769640825344151, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
7, -1.7006797664999718, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
8, -0.781232742659938, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
9, -0.8824356292292732, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
10, -1.2911926232393873, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
11, -1.0794060523291966, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
12, -0.9910338481278623, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
13, -1.4799594014865618, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
14, -1.3371042142289051, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
15, -1.3671404735084811, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
16, -1.342784186431629, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
17, -1.4684166814268433, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
18, -1.2895589314086118, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
19, -1.355626406564172, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
20, -1.3000148655137587, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
21, -1.335449761003308, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
22, -1.179694035351536, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
23, -1.171115675513906, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
24, -1.0677377366932057, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
25, -1.1041446457062634, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
26, -1.2463957076169285, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
27, -1.4554149545792066, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
28, -1.1166373826864824, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
29, -1.1617220100253052, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
30, -1.2805941540729628, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
31, -0.8454563105971981, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
32, -1.316861924020466, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
33, -1.3794465145144892, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
34, -0.9934877804941067, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
35, -1.2610951531223686, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
36, -1.397960139665977, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
37, -1.2797863412111667, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
38, -1.207207256575096, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
39, -1.3074727301690872, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
40, -1.05707643552053, -0.48954701415460644, (cos(-3.2465730606343546) * -2.27483722589495)
41, -0.9421383960442672, -0.4847009317851046, (cos(-3.2465730606343546) - -2.27483722589495)
42, -1.1726647197131392, -0.4847009317851046, (cos(-3.2465730606343546) - -2.27483722589495)
43, -1.0762129573698362, -0.4847009317851046, (cos(-3.2465730606343546) - -2.27483722589495)
44, -1.2992602817336336, -0.4847009317851046, (cos(-3.2465730606343546) - -2.27483722589495)
45, -1.0244540931440864, -0.4847009317851046, (cos(-3.2465730606343546) - -2.27483722589495)
46, -0.8026947482488198, -0.4847009317851046, (cos(-3.2465730606343546) - -2.27483722589495)
47, -1.0973337439055308, -0.4847009317851046, (cos(-3.2465730606343546) - -2.27483722589495)
48, -1.072846613141166, -0.4847009317851046, (cos(-3.2465730606343546) - -2.27483722589495)
49, -0.8478324552127602, -0.4847009317851046, (cos(-3.2465730606343546) - -2.27483722589495)
Time taken: 2417.914940549 s
